Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT126020140001105","","Community Services Block Grant/RFP","10","57257","57257","56957.1","LA ASOCIACION BENEFICA CULTUR- AL FATHER BILLINI","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/13/2013","26009P0302CNV002","26014840301A","Non-M/WBE"
"CT104320141406708","","VINCENT BILELLO 1-646-664-2635 VINCENT.BILELLO@MAIL.CUNY.ED","1","57246.49","57246.49","57246.49","BARFIELD PUBLIC RELATIONS INC","No","N/A","City University Construction Fund","OTHERS","MISCELLANEOUS","OTHER EXPENDITURES-GENERAL","Not Classified","09/02/2013","09/30/2013","09/23/2013","04314CUCFBARFIELD","","Black American"
"CT178120131418381","","HIRE TEMPORARY EMPLOYEES","5","43328","57241.56","57241.56","TOP TEMPORARIES INC","No","N/A","Department of Probation","WORK/LABOR","SM PURCH GOODS SERVICES 100K","TEMPORARY SERVICES","Not Classified","02/18/2013","09/30/2013","02/21/2013","781-14-0073","","Hispanic American"
"CT106920151405076","","IMMIGRATION/REFUGEE ASSISTANCE GROUP","1","57237","57237","46319.87","COMMITTEE FOR HISPANIC CHILD- REN AND FAMILY INC THE","No","N/A","Department of Social Services","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","HOMELESS FAMILY SERVICES","Human Services","07/01/2014","06/30/2015","09/16/2014","15EHEFI03340","","Non-M/WBE"
"CT182620141409575","","4010020 - DELL COMPUTERS - NYS AGGREGATE BUY # PT65340","1","57230.5","57230.5","57230.5","DELL MARKETING LP","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","PURCH DATA PROCESSING EQUIPT","Goods","12/06/2013","06/30/2014","12/09/2013","82614O0028001","","Non-M/WBE"
"CT180620141411975","","Hand Demolition of front only >main bldg.","3","57222","57222","0","A RUSSO WRECKING INC","No","N/A","Housing Preservation and Development","CONSTRUCTION","SM PURCH CONSTR - 50K TO 100K","CONTRACTUAL SERVICES GENERAL","Construction Services","12/24/2013","12/23/2014","12/19/2013","80614DD01177","","Non-M/WBE"
"CT182620131419897","","RQC13016514/ PRESSURE VESSEL INSPECTION","5","57200","57200","28550","MOTT TANK INSPECTION INC.","No","N/A","Department of Environmental Protection","WORK/LABOR","SM PURCH GOODS SERVICES 100K","CONTRACTUAL SERVICES GENERAL","Standardized Services","03/18/2013","06/30/2015","03/05/2013","3016514","","Non-M/WBE"
"CT100420151401129","","EMS San 3 Year Maintenance","1","57198.92","57198.92","57198.92","COMPULINK TECHNOLOGIES INC","No","N/A","Campaign Finance Board","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","05/26/2014","05/31/2017","07/29/2014","004201500002","","Hispanic American"
"CTA112720147000000","","FISA CONSULTANT POOL - SYSTEM TESTER","4","108290","57183.75","57183.75","PREMIER CONSULTING GROUP, INC.","No","N/A","Financial Information Services Agency","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","06/01/2013","12/31/2013","07/03/2013","127FY1300061","","Non-M/WBE"
"CT181620141404025","","CHEMICAL LABORATORY SERVICES","7","57182.1","57182.1","33281.19","EMSL ANALYTICAL INC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","OTHR SERV AND CHRGS-GENERAL","Goods","10/01/2013","06/30/2016","08/28/2013","EHSA-14-95-26-N00","","Non-M/WBE"
"CT126020150000283","","Neighborhood Development","7","53585","57164","52830.05","FIFTH AVENUE COMMITTEE, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/28/2014","26015820601B","","Non-M/WBE"
"CT185620135403766","","O'NEIL SOFTWARE WITH DORIS","1","57157.2","57157.2","57157.2","O'NEIL SOFTWARE INC","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCH - IT- 25 K TO 100K","CONTRACTUAL SERVICES GENERAL","Goods","06/18/2013","06/30/2013","06/21/2013","8561349995456","","Non-M/WBE"
"CT184620151420523","005","All landscaping and pruning.","1","57128.5","57128.5","0","ASPEN LANDSCAPING CONTRACTING, INC","Yes","ENSOME BUILDERS INC","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","05/11/2015","06/30/2015","04/13/2015","","","Hispanic American"
"CT184620141420627","007","planting","1","57120","57120","51408","ASPEN LANDSCAPING CONTRACTING, INC","Yes","VERNON HILLS CONSTRACTING CORP","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","10/18/2014","10/30/2014","04/08/2014","","","Hispanic American"
"CT182720141414568","006","Side walk Shed Installation","1","57104.94","57104.94","0","COLGATE ENTERPIRSE CORP.","Yes","OLYMPIC  CONTRACTING CORPO- RATION","Department of Sanitation","WORK/LABOR","COMPETITIVE SEALED BIDDING","","Construction Services","05/01/2015","08/31/2015","01/21/2014","","82711RR00062","Non-M/WBE"
"CT185620145400826","","ENERGY BILL AUDIT CONSULTING","3","57099","57099","56289","LUTHIN ASSOCIATES INC","No","N/A","Department of Citywide Administrative Services","CONSULTANT","SM PURCH GOODS SERVICES 100K","PROF SERV OTHER","Goods","09/11/2013","06/30/2014","10/02/2013","85614790478","","Women"
"CT185820141416652","","Media Arvhiving","1","57097.81","57097.81","57097.81","Nextpoint","No","N/A","Department of Information Technology and Telecommunications","WORK/LABOR","SM PURCH GOODS SERVICES 100K","OTHR SERV AND CHRGS-GENERAL","Not Classified","07/01/2013","01/31/2014","02/26/2014","85813RQ00405","","Non-M/WBE"
"CT100220131428007","","Subscription Renewal","1","57091.26","57091.26","56934.85","PRESS ASSOCIATION INC","No","N/A","Mayoralty","SUBSCRIPTIONS","SUBSCRIPTION ETC PER PPB","BOOKS-OTHER","Goods","06/01/2013","05/31/2014","06/07/2013","00213U0001001","","Non-M/WBE"
"CT104220141407037","","STAGE LIGHTING SUPPLIES FOR LEHMAN COLLEGE","2","57049.5","57049.5","57049.5","ALTMAN RENTALS INC","No","N/A","City University of New York","SUPPLIES/MATERIALS/EQUIPMENT","COMPETITIVE SEALED BIDDING","CAPITAL PURCHASED EQUIPMENT","Goods","09/02/2013","06/30/2014","10/18/2013","04214LM019011092513A","","Non-M/WBE"
"CT104020149452151","","Infoprint Maintenance and Usage","4","57024","57024","37879.68","Ricoh Printing Systems America, Inc.","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","DATA PROCESSING EQUIPMENT MAINTENANCE","Standardized Services","08/01/2013","07/31/2016","08/13/2013","B2333","","Non-M/WBE"
"CT184620141410456","004","Stump/ tree removal; preparatory prunning","1","57020","57020","0","COUNTY TREE CARE INC.","Yes","D GANGI CONTRACTING - J PIZZIRUSSO LANDSCAPING JV","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","03/03/2014","04/03/2014","12/20/2013","4","","Non-M/WBE"
"CTA184620147201621","","Constr Mgmnt - Parks Facilities & Equip/Sandy - RG-713M","1","57008","57008","57004.5","MP ENGINEERS PC","No","N/A","Department of Parks and Recreation","CONSULTANT","MULTIPLE AWARDS","DESIGN-CONSULTANT-IOTB","Professional Services","10/18/2013","03/18/2014","09/23/2013","84610P0032006","8462009C000SS6","Asian American"
"CT126020151420251","","To support the New Yorkers for Better Neighborhood program.","2","57000","57000","50238.67","CITIZENS COMMITTEE FOR NEW YORK CITY INC","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/06/2015","26015L0450001","26015038202M","Non-M/WBE"
"CT185020141402149","","VAN","1","57000","57000","57000","ALLIANCE FOR DOWNTOWN NEW YORK","No","N/A","Department of Design and Construction","SUPPLIES/MATERIALS/EQUIPMENT","BORO NEEDS/DISCRETIONARY FUND","CAPITAL PURCHASED EQUIPMENT","Goods","07/29/2013","07/29/2018","10/09/2013","85014L0007001","","Non-M/WBE"
"CTA185820137208178","","Professional Svcs. for DEEP","1","57000","57000","56925","TRIGYN TECHNOLOGIES INC","No","N/A","Department of Information Technology and Telecommunications","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","05/08/2013","10/07/2013","07/08/2013","85811O0028001N001","","Non-M/WBE"
"CTA181620137203740","","Consultant Services","4","35200.01","56999.48","49072.41","COMSYS INFORMATION TECHNOLOGY SERVICES, LLC","No","N/A","Department of Health and Mental Hygiene","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES","Professional Services","01/22/2013","06/30/2013","01/22/2013","85811O0027001N001","","Non-M/WBE"
"CT184620151412841","006","electrical","1","56958.77","56958.77","0","NTS Electrical, Inc.","Yes","AAH CONSTRUCTION CORP","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","04/16/2015","12/31/2015","02/18/2015","","","Non-M/WBE"
"CT182620141414360","013","Provide 3D CADD/ BIM/ Revit support.","1","56925","56925","0","ENTECH ENGINEERING, P.C.","Yes","URS CORPORATION-NEW YORK","Department of Environmental Protection","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","","Professional Services","02/09/2015","02/10/2017","02/06/2014","","82613WP01233","Women"
"CT126020150000379","","Neighborhood Development Program","3","53343","56906","47805.2","PHIPPS COMMUNITY DEVELOPMENT CORPORATION","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/03/2014","26015810104B","","Non-M/WBE"
"CT185620145000079","","PURCHASE OF ELECTRICITY","3","56894","56894","6640.22","CONSOLIDATED ELECTRIC","No","N/A","Department of Citywide Administrative Services","PUBLICUTILITY","PUBLIC UTILITY","HEAT LIGHT & POWER","Goods","07/01/2013","06/30/2014","06/07/2013","423201409","","Individuals and Others"
"CT126020150000247","","Neighborhood Development Program","2","53314","56875","24631.18","NEW YORK JUNIOR TENNIS LEAGUE INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/28/2014","26015830903B","","Non-M/WBE"
"CT126020150000340","","Neighborhood Development Program","3","53291","56850","54469.9","SHOREFRONT YM-YWHA OF BRIGHTON MANHATTAN BEACH INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","07/14/2014","26015821303B","","Non-M/WBE"
"CT112620151415934","","Theatrical LED Lighting System for HERE","1","56829","56829","56829","BARBIZON ELECTRIC CO INC","No","N/A","Department of Cultural Affairs","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","CAPITAL PURCHASED EQUIPMENT","Goods","02/02/2015","02/01/2016","02/17/2015","PV185-HA7","","Non-M/WBE"
"CT126020140000803","","Out of School Time Summer Initiative","2","56800","56800","44155.08","FRIENDS OF CROWN HEIGHTS ED CENTER","No","N/A","Department of Youth and Community Development","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","08/31/2013","07/17/2013","26013N0060192","26014124247Z","Non-M/WBE"
"CT126020140000533","","Out of School Time Summer Initiative","2","56800","56800","55839.52","THE CHILD CENTER OF NY","No","N/A","Department of Youth and Community Development","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","08/31/2013","08/12/2013","26013N0060201","26014135407Z","Non-M/WBE"
"CT126020140000947","","Out of School Time Summer Initiative","2","56800","56800","49451.91","THE SALVATION ARMY","No","N/A","Department of Youth and Community Development","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","08/31/2013","07/02/2013","26013N0060157","26014124282Z","Non-M/WBE"
"CT183620151411025","","IBM QRADAR SOFTWARE","1","56793.6","56793.6","56793.6","INTERNATIONAL BUSINESS MACHINES CORP","No","N/A","Department of Finance","WORK/LABOR","SM PURCH GOODS SERVICES 100K","PURCH DATA PROCESSING EQUIPT","Standardized Services","12/01/2014","11/30/2015","12/09/2014","2014000430JN","","Non-M/WBE"
"CT126020150000498","","Neighborhood Dvelopment Program","4","53193","56746","41781.3","GOODWILL INDUSTRIES OF GREATER NY & NORTHERN NEW JERSEY INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/06/2014","26015821406B","","Non-M/WBE"
"CT100820151418873","","computer equipment","1","56724","56724","0","COMPULINK TECHNOLOGIES INC","No","N/A","Office of the Actuary","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","PURCH DATA PROCESSING EQUIPT","Goods","02/01/2015","02/28/2015","06/10/2015","2015OACT008001","","Hispanic American"
"CT105720131421039","","PORT SECURITY PROJECT-NIKON BINCULARS","1","56719","56719","56719","BINDING PRODUCTS INC","No","N/A","Fire Department","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","01/30/2013","06/30/2013","04/08/2013","057130001434","","Black American"
"CTA185020147202911","","10 Richmond Terrace - Electrical Upgrade","1","56714","56714","8617","HAKS ENGINEERS ARCHITECTS AND LANDSURVEYORS PC","No","N/A","Department of Design and Construction","REQUIREMENTS","MULTIPLE AWARDS","DESIGN-CONSULTANT-BUILDINGS","Not Classified","12/02/2013","12/01/2014","12/13/2013","85012P0022001","","Asian American"
"CTA184120157203931","","Translation Services for DOT","1","56677.47","56677.47","6124.41","LANGUAGE LINE SERVICES, INC.","No","N/A","Department of Transportation","WORK/LABOR","MULTIPLE AWARDS","PROF SERV OTHER","Professional Services","12/31/2014","12/30/2017","01/15/2015","84115MBAD859","","Non-M/WBE"
"CT126020140001681","","Community Services Block Grant/RFP","4","56674","56674","55789.12","FLATBUSH DEVELOPMENT CORPORATION","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/20/2013","26009P0469CNVN002","26014821405A","Non-M/WBE"
"CT182720151402671","","SNOW PLOWING TERTIARY STREETS","2","56666","56666","16444.93","SANITATION SALVAGE CORP","No","N/A","Department of Sanitation","REQUIREMENTS-SERVICES","RENEWAL OF CONTRACT","SNOW REMOVAL SERVICES","Goods","01/27/2015","01/26/2016","08/06/2014","82711B0042005R004","82711SN00057","Non-M/WBE"
"CT184620151420146","","127746846 - Attachmate EXTRA! X-treme Licenses","1","56649.45","56649.45","56649.45","DELL MARKETING LP","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCH - IT- 25 K TO 100K","DATA PROCESSING SUPPLIES","Goods","02/12/2015","06/30/2015","04/07/2015","84615O0012001","","Non-M/WBE"
"CT126020150000544","","Neighborhood Development Program","3","53098","56644","52330.51","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/09/2014","26015820305B","","Non-M/WBE"
"CT126020140002104","","Community Services Block Grant/RFP","5","56637","56637","54497.18","SPORTS & ARTS IN SCHOOLS FOUNDATION, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/26/2013","26009P0418CNVN002","26014821704A","Non-M/WBE"
"CT184120151412845","","PURCHASE, INSTALLTION & MAINT.of Video Camera for DOT RRM","1","56582","56582","0","UNITED SIGNAL SERVICES INC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","SECURITY EQUIPMENT","Goods","12/29/2014","06/30/2015","12/26/2014","84115PO100RRM","","Non-M/WBE"
"CT126020150003068","","Option II - Young Immigrant Literacy Program - Comp 3 Legal","2","56580","56580","42070.47","HELLENIC AMERICAN NEIGHBORHOOD ACTION CENTER, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","08/27/2014","26014P0001088","260150766673","Non-M/WBE"
"CT126020141426597","","Recreational Services/Youth Leadership:","2","56500","56500","56499.67","POWER PLAY NYC","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","07/14/2014","26014L1140001","26014032578L","Non-M/WBE"
"CT126020150000288","","Neighborhood Development Program","3","52957","56494","53419.98","WEST SIDE CENTER FOR COMMUNITY LIFE","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/03/2014","26015830701B","","Non-M/WBE"
"CTA112720137207051","","FISA CONSULTANT POOL - SYSTEM INTEGRATION TESTER","2","95550","56456.25","56456.25","COMSYS INFORMATION TECHNOLOGY SERVICES, LLC","No","N/A","Financial Information Services Agency","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","06/01/2013","12/31/2013","06/14/2013","127FY1300061","","Non-M/WBE"
"CT185820141420540","","Google Maps Engine License and support services","1","56455","56455","56455","ONIX NETWORKING CORP","No","N/A","Department of Information Technology and Telecommunications","WORK/LABOR","INTERGOVERNMENTAL PROCUREMENT","DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","06/01/2014","05/31/2015","03/21/2014","85813RQ00572","","Non-M/WBE"
"CT180620141409137","","Demo/Grade/Disconnect Water & Sewer","3","56444","56444","56444","A RUSSO WRECKING INC","No","N/A","Housing Preservation and Development","CONSTRUCTION","SM PURCH CONSTR - 50K TO 100K","CONTRACTUAL SERVICES GENERAL, OTHR SERV AND CHRGS-GENERAL","Construction Services","10/31/2013","10/30/2014","11/19/2013","80614DD00328","","Women"
"CT110220141415349","","DISTRICT # 24. NEW LEASE SUBMISSION FOR CM LANCMAN","4","56400","56400","15300","RENEE COMPANY LLC","No","N/A","City Council","MISCELLANEOUSPROPERTYRENTAL","LESSEE NEGOTIATION","RENTALS - LAND BLDGS & STRUCTS","Not Classified","01/01/2014","12/31/2017","01/22/2014","10220142017750","","Individuals and Others"
"CT105720131413802","","Tank Truck Emergency Response Training PIN 1178","1","56388.59","56388.59","56388.59","SAFE TRANSPORTATION TRAINING SPECIALISTS LLC","No","N/A","Fire Department","SUBSCRIPTIONS","SUBSCRIPTION ETC PER PPB","TRAINING PRGM CITY EMPLOYEES","Goods","02/01/2013","02/28/2013","01/15/2013","*","","Non-M/WBE"
"CT126020140001130","","Community Services Block Grant/RFP","5","56356","56356","51399.27","SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/14/2013","26009P0361CNVN002","26014810605A","Non-M/WBE"
"MA104020149474301","","Systems Integration Class 2 Award","1","56340","56340","1635.8","ASI SYSTEM INTEGRATION INC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Professional Services","02/18/2014","02/17/2017","05/02/2014","B2369","","Asian American"
"CTA112720157200541","","FISA CONSULTANT POOL - CONSULTANT HIRING - QTP AUTOMATION SC","3","80080","56340","56340","TEKMARK GLOBAL SOLUTIONS LLC","No","N/A","Financial Information Services Agency","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","07/21/2014","12/31/2014","08/05/2014","127FY1300061","","Non-M/WBE"
"CT126020140001760","","Community Services Block Grant/RFP","4","56326","56326","51631.91","URBAN JUSTICE CENTER","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/11/2013","26009P0371CNVN002","26014830905A","Non-M/WBE"
"CT126020150000548","","Neighborhood Development Program","3","52745","56268","51545.48","CAMBA INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/03/2014","26015821401B","","Non-M/WBE"
"CTA184620137203136","","CONSTRUCTION MANAGEMENT SVC - SOUNDVIEW PARK COMFORT STATION","2","17584.6","56184","1880","HAKS ENGINEERS ARCHITECTS AND LANDSURVEYORS PC","No","N/A","Department of Parks and Recreation","CONSULTANT","MULTIPLE AWARDS","DESIGN-CONSULTANT-IOTB","Professional Services","01/01/2013","11/01/2014","12/27/2012","84610P0032004","8462009C000SS1-","Asian American"
"CTA184620147205342","","Construction Management Services","1","56160","56160","0","MP ENGINEERS PC","No","N/A","Department of Parks and Recreation","CONSULTANT","MULTIPLE AWARDS","DESIGN-CONSULTANT-IOTB","Professional Services","05/02/2014","10/02/2014","04/21/2014","84610P0032006A001","8462009C000SS6","Asian American"
"CT184620151420821","","Air-Cooled Chiller, Scroll Compressors","1","56153","56153","0","TRANE US INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","EQUIPMENT GENERAL","Goods","04/20/2015","06/30/2015","04/16/2015","133836846","","Non-M/WBE"
"CT180620141414866","","Provision of Tenant Counseling","2","56132","56132","56132","NORTH BROOKLYN DEVELOPMENT CORPORATION","No","N/A","Housing Preservation and Development","CONSULTANT","BORO NEEDS/DISCRETIONARY FUND","COMMUNITY CONSULTANT CONTRACTS, CONTRACTUAL SERVICES GENERAL","Professional Services","07/01/2013","06/30/2014","01/28/2014","80614L0061001","","Non-M/WBE"
"CT112620151403814","","NYSID CLEANING @ MFTA","1","56055.48","56055.48","46712.9","NEW YORK STATE INDUSTRIES FOR THE DISABLED INC","No","N/A","Department of Cultural Affairs","WORK/LABOR","DETERMINED BY GOV'T MANDATE","CLEANING SERVICES","Standardized Services","07/01/2014","06/30/2015","08/29/2014","12614M0002001","","Non-M/WBE"
"CT106920131422862","","PURCHASE OF THREE YEARS MAINTENANCE, SUPPORT AND UPGRADE FO","4","56040.46","56040.46","40636.7","BELL AND HOWELL, LLC","No","N/A","Department of Social Services","SUPPLIES/MATERIALS/EQUIPMENT","COMPETITIVE SEALED BIDDING","DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","03/01/2013","02/28/2016","04/12/2013","069133106151","","Non-M/WBE"
"CT112720131418361","","EXTENSION OF PFE AUTO MAILER SERVICES FY'13 RUSH","1","56040","56040","46700","NEOPOST USA, INC","No","N/A","Financial Information Services Agency","WORK/LABOR","SMALL PURCH - IT- 25 K TO 100K","DATA PROCESSING EQUIPMENT MAINTENANCE","Standardized Services","02/08/2013","07/07/2013","02/22/2013","127FY1300064","","Non-M/WBE"
"CT181020141417000","","CONFERENCE SPACE","3","56023.81","56023.81","4633.62","ROCKLEDGE HOTEL PROPERTIES INC.","No","N/A","Department of Buildings","WORK/LABOR","SM PURCH GOODS SERVICES 100K","PROF SERV OTHER","Standardized Services","02/01/2014","06/30/2014","02/12/2014","810.142449E","","Non-M/WBE"
"CT126020140001054","","Community Services Block Grant/RFP","6","56022","56022","56021.92","THE ARAB-AMERICAN FAMILY SUPPORT CENTER 77266","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/22/2013","26009P0268CNVN002","26014820203A","Non-M/WBE"
"CT115620141418746","","Upgrade of TLC's Q-Matic Customer Flow Management System","3","56019.8","56019.8","56019.8","TECHNICAL COMMUNITIES INC","No","N/A","NYC Taxi and Limousine Commission","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","PURCH DATA PROCESSING EQUIPT","Goods","03/07/2014","06/30/2015","03/04/2014","156 14P00328","","Non-M/WBE"
"CT178120151413879","","REQ 06010, NYS OGS CONTRACT # PC65899, BODY ARMOR","1","56016","56016","0","POINT BLANK ENTERPRISES INC","No","N/A","Department of Probation","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","EQUIPMENT GENERAL","Goods","12/16/2014","06/30/2015","01/09/2015","781-15-0305","","Non-M/WBE"
"CT185020151409981","004","Fire Protection","1","56000","56000","0","walter j grande plumbing & heating inc","Yes","CASTLESTONE CONSTRUCTION CORP.","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","02/11/2015","03/27/2015","12/15/2014","VS00022850","8502014PV0014C","Non-M/WBE"
"CT185620135402986","","All material to prepare and submit Fire Safety / Emer action","5","56000","56000","28000","CONSTRUCTION EXPERT INC","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SM PURCH GOODS SERVICES 100K","MAINT & REP GENERAL","Goods","04/16/2013","12/31/2013","04/24/2013","85613391150","","Non-M/WBE"
"CT126020140001924","","Out of School Time Summer Initiative","2","56000","56000","55500.51","SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION","No","N/A","Department of Youth and Community Development","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","08/31/2013","07/19/2013","26013N0060125","26014124157Z","Non-M/WBE"
"CT112620131426101","","Piano for Opera America","1","55999","55999","55999","FAUST HARRISON PIANOS, INC.","No","N/A","Department of Cultural Affairs","SUPPLIES/MATERIALS/EQUIPMENT","SOLE SOURCE","CAPITAL PURCHASED EQUIPMENT","Goods","05/08/2013","09/30/2013","05/24/2013","52013OPAPIANO","","Non-M/WBE"
