Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT126020151407190","","To maintain a facility for neighborhood Soccer field","1","5000","5000","4775","FEDERATION OF ITALIAN-AMERICAN ORGANIZATION OF QUEENS INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","11/03/2014","26014048348L","","Non-M/WBE"
"CT112520151401336","","DISC K A PLACE FOR SENIORS TO MEET,SOCIALIZE,GET EDUCATED","3","5000","5000","5000","NEIGHBORHOOD INITIATIVES DEVELOP CORP. 11102","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","07/16/2014","12514DISC1Y4","","Non-M/WBE"
"CT126020151404486","","Recreation Program","1","5000","5000","4775","HOLLIS BELLAIRE QUEENS VILLAGE LITTLE LEAGUE ATHLETIC ASSOCI","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","09/04/2014","26014L1708001","26014043089L","Non-M/WBE"
"CT112520151403562","","ASSIST ELDERLY ADULTS TO ENROLL IN MEDICARE PART D","4","5000","5000","5000","QUEENS COMMUNITY HOUSE, INC.","No","N/A","Department for the Aging","CONSULTANT","SMALL PURCHASE - ORAL SOLICITA","PROF SERV OTHER","Human Services","04/01/2014","09/29/2014","08/11/2014","12515QNSC0MM","","Non-M/WBE"
"CT112520141423072","","DISC K SUPPORT THE SHOWS FROM THE HEART'S UNIT","3","5000","5000","4800","SHOWS FROM THE HEART INC","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","04/15/2014","12514DISC4VD","","Non-M/WBE"
"CT126020141412739","","Funds will be used for summer youth basketball.","1","5000","5000","4775","Truck's Roundball Classic Inc.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","02/26/2014","26014L1304001","26014052161L","Non-M/WBE"
"CT126020141427753","","To provide youth anti-violence program.","1","5000","5000","5000","Peace Action Fund of New York State, Inc.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/28/2014","26014038285L","FY14 4152","Non-M/WBE"
"CT126020151411776","","To support services provided at Beacon 269 in Brooklyn.","1","5000","5000","2674.23","CAMBA INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","11/26/2014","26015022533M","26015022533M","Non-M/WBE"
"CT106920151424621","","LEGAL SERVICES FOR THE WORKING POOR IN THE BRONX","1","5000","5000","0","MFY LEGAL SERVICES INC","No","N/A","Department of Social Services","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","HOMELESS FAMILY SERVICES","Human Services","07/01/2014","06/30/2015","05/01/2015","09615L0110001","FY 15 2601","Non-M/WBE"
"CT126020141423387","","To support Local Spokes Youth Ambassadors (LSYA) program.","1","5000","5000","5000","HESTER STREET COLLABORATIVE INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","05/01/2014","26014L1034001","26014034211L","Non-M/WBE"
"CT101320141426316","","Operational Support","1","5000","5000","5000","SELFHELP COMMUNITY SERVICES, INC.","No","N/A","Borough President - Queens","OTHERS","SMALL PURCHASE - PUBLICLY LET","CONTRACTUAL SERVICES GENERAL","Not Classified","07/01/2013","06/30/2014","05/27/2014","01320140038","","Non-M/WBE"
"CT126020151416473","","Operation costs of English as a Second Language Class","1","5000","5000","4775","Digamma Lambda Mu Inc.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","02/20/2015","26015028637M","","Non-M/WBE"
"CT184620151417358","","Funding to support Harlem Dance Festival","1","5000","5000","0","MARCUS GARVEY PARK ALLIANCE INC","No","N/A","Department of Parks and Recreation","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","02/27/2015","84615L0011001","E","Non-M/WBE"
"CT101320151417147","","Support for rent for summit venue","1","5000","5000","5000","Long Island City Partnership","No","N/A","Borough President - Queens","OTHERS","SMALL PURCHASE - PUBLICLY LET","CONTRACTUAL SERVICES GENERAL","Not Classified","07/01/2014","06/30/2015","01/29/2015","01320150021","","Non-M/WBE"
"CT126020151402962","","To create and implement a Kindergarten version of Musical","2","5000","5000","5000","THE LITTLE ORCHESTRA SOCIETY/ORPHEON INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/16/2013","06/30/2014","08/12/2014","26014032646L","","Non-M/WBE"
"CT126020141417167","","Support the Teen Leadership Program","3","5000","5000","4315.41","YMCA OF GREATER NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","04/02/2014","26014L0958001","26014022798L","Non-M/WBE"
"CT112520141412833","","ASSIST SENIORS TO ENROLL IN MEDICARE PART D PRESCRIPTION","1","5000","5000","5000","ONE STOP SENIOR SERVICES","No","N/A","Department for the Aging","CONSULTANT","SMALL PURCHASE - ORAL SOLICITA","PROF SERV OTHER","Human Services","10/01/2013","03/31/2014","12/06/2013","12514ONESTOP","","Non-M/WBE"
"CT126020151402104","","To support programming for youth.","3","5000","5000","4999.9","GLOBAL KIDS INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","09/16/2014","26014033249L","","Non-M/WBE"
"CT106920151416865","","FUNDING FOR THE ""COOKSHOP FOR FAMILIES""","2","5000","5000","0","FOOD BANK FOR NEW YORK CITY","No","N/A","Department of Social Services","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","01/28/2015","09615L0018001","FY15 1547","Non-M/WBE"
"CT112520151401384","","DISC K PROVIDE RESIDENTS OF KITTAY HOUSE'S 295 APARTMENT","3","5000","5000","5000","KITTAY HOUSE JEWISH HOME LIFECARE","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","07/17/2014","12514L0254001","12514DISC1YZ","Non-M/WBE"
"CT126020151416025","","To support farmer markets, cooking demonstrations","1","5000","5000","833.33","HARVEST HOME FARMERS MKTS","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","02/02/2015","26015068053M","","Non-M/WBE"
"CT112520141421362","","DISC K SUPPORT GENERAL OPERATIING COSTS","1","5000","5000","5000","BROOKLYN ACADEMY OF MUSIC","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","03/26/2014","12514DISC2Z1","","Non-M/WBE"
"CT126020151401477","","Funding to support daytime and afterschool","1","5000","5000","5000","NUYORICAN POETS CAFE","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","07/29/2014","26014L1429001","26014034110L","Non-M/WBE"
"CT126020151404606","","Funds will be used for Food Pantry","1","5000","5000","4725","Tomchei Shabbos Of Staten Island Inc.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","10/09/2014","26014058076L","","Non-M/WBE"
"CT106920151416630","","FUNDING FOR SCHOOL BASED FOOD PANTRY SERVICES","1","5000","5000","0","FOOD BANK FOR NEW YORK CITY","No","N/A","Department of Social Services","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","01/22/2015","09615L0016001","FY15 1545","Non-M/WBE"
"CT126020141426012","","To hire and train high school and college students to work","1","5000","5000","5000","ON YOUR MARK, INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","05/20/2014","26014L1567001","26014052578L","Non-M/WBE"
"CT181620151411326","","CC Local Initiative","1","5000","5000","0","RYAN/CHELSEA-CLINTON CHC","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2013","06/30/2014","11/13/2014","14AC063301R0X00","FY14 4761","Non-M/WBE"
"CT112520151403698","","ASSIST ELDERLY ADULTS TO ENROLL IN MEDICARE PART D","4","5000","5000","4970.73","AMERICAN ITALIAN COALITION OF ORGANIZATIONS INC AMICO","No","N/A","Department for the Aging","CONSULTANT","SMALL PURCHASE - ORAL SOLICITA","PROF SERV OTHER","Human Services","04/01/2014","09/29/2014","08/11/2014","12515AMICOIN","","Non-M/WBE"
"CT185020151405658","002","Side walk shed","1","5000","5000","0","hks construction Inc","Yes","BQE INDUSTRIES INC","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","12/10/2014","12/23/2014","12/10/2014","","","Non-M/WBE"
"CT126020141421829","","Discretionary Contracts CD","1","5000","5000","5000","FEDERATION OF HELLENIC SOCIETI ES OF GREATER NY, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","04/18/2014","26014L0505001","26014048072L","Non-M/WBE"
"CT126020151403925","","Funds will support the Sport Academy's services to young","1","5000","5000","0","Servants Of All Foundation","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","05/12/2015","26014012398L","","Non-M/WBE"
"CT126020141424426","","To support the Friends of Brook Park environmental education","3","5000","5000","0","DOWNTOWN BRONX ECO DEVELOPMENT CORPORATION FRIENDS OF BROOK","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/30/2014","26014L1266001","26014018130L","Non-M/WBE"
"CT126020151416682","","To provide creative writing workshops, the establishment of","1","5000","5000","5000","VOICES UNBROKEN INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","02/12/2015","26015013021M","","Non-M/WBE"
"CT126020151406440","","Recreational Services/Baseball League:","1","5000","5000","4775","W.O.R.K.S. LITTLE LEAGUE","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","09/23/2014","26014L1223001","26014042492L","Non-M/WBE"
"CT126020141418169","","To support the local food pantry","2","5000","5000","5000","FLUSHING JEWISH COMMUNITY COUNCIL INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","03/07/2014","26014L1379001","26014048216L","Non-M/WBE"
"CT126020151417283","","Youth Services/Children with Disabilities:","1","5000","5000","5000","PESACH TIKVAH HOPE DEVELOPMENT INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","02/19/2015","26015062052M","","Non-M/WBE"
"CT112520151424514","","SENIOR SERVICES SUPPORT, OPERATING COSTS","1","5000","5000","0","ROMAN CATHOLIC CHURCH OF ST CAMILLYS","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","04/28/2015","12514DISC4TE","12514DISC4TE","Non-M/WBE"
"CT126020151415790","","To support the Tree Guards program.","1","5000","5000","4775","CHEKPEDS INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","01/21/2015","26015038278M","FY15 0803","Non-M/WBE"
"CT126020141413727","","To provide free equipment and tennis instruction to youth","1","5000","5000","5000","CITY PARKS FOUNDATION","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","01/16/2014","26014L1006001","2601433325L","Non-M/WBE"
"CT126020141418429","","To provide tax assistance to low income individuals/families","2","5000","5000","4775","ARIVA INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","05/29/2014","26014L0742001","26014018154L","Non-M/WBE"
"CT180620141411478","","Provision of Tenant Counseling, Outreach & Referral Svcs.","2","5000","5000","5000","HUDSON GUILD","No","N/A","Housing Preservation and Development","CONSULTANT","SM PURCHASE COUNCIL & BP NEEDS","COMMUNITY CONSULTANT CONTRACTS","Professional Services","07/01/2013","06/30/2014","01/29/2014","80614L0034001","","Non-M/WBE"
"CT126020151412498","","To support a writing program for young people in foster care","1","5000","5000","5000","YOUTH COMMUNICATION NEW YORK CENTER INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","12/02/2014","26015033017M","","Non-M/WBE"
"CT184120141421901","005","Purchasing miscellaneous materials for contract.","1","5000","5000","0","IG FEDERAL ELECTRIC SUPPLY CORP.","Yes","E-J ELECTRIC INSTALLATION","Department of Transportation","CONSTRUCTION","EMERGENCY","","Goods","07/14/2014","10/22/2015","05/07/2014","","84113MBTR716","Non-M/WBE"
"CT112520141418061","","DISC K SUPPORT A SATURDAY SENIOR PROGRAM PROVIDING MEALS","1","5000","5000","5000","NATIONAL SORORITY PHI","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","02/12/2014","12514DISC4TC","","Non-M/WBE"
"CT106820141427451","","Child Care Services","2","5000","5000","4983","SCO FAMILY OF SERVICES","No","N/A","Administration for Children's Services","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","DAY CARE OF CHILDREN","Human Services","07/01/2013","06/30/2014","06/25/2014","06814L0055001","","Non-M/WBE"
"CT112520151426029","","SENIOR SERVICES GENERAL OPERATION EXPENSE & PERSONNEL","1","5000","5000","0","WASHINGTON HEIGHTS INWOOD PRESERV. AND RESTORATION CORP","No","N/A","Department for the Aging","PROGRAMS","SMALL PURCHASE - ORAL SOLICITA","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/15/2015","12515BPBL3AG","","Non-M/WBE"
"CT126020151405207","","To support the sports academy's services to young adults","1","5000","5000","0","Servants Of All Foundation","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","09/16/2014","26014L1773001","26014018169L","Non-M/WBE"
"CT101320141429239","","Programmatic Support","1","5000","5000","5000","RIDGEWOOD OLDER ADULT CENTER & SERVICES INC","No","N/A","Borough President - Queens","OTHERS","SMALL PURCHASE - PUBLICLY LET","CONTRACTUAL SERVICES GENERAL","Not Classified","07/01/2013","06/30/2014","06/30/2014","01320140069","","Non-M/WBE"
"CT126020151412655","","Youth Guidance and Supervisoin Program","1","5000","5000","5000","ARVERNE CHURCH OF GOD INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","12/16/2014","26015043088M","","Non-M/WBE"
"CT112520141410668","","ASSIST SENIORS TO ENROLL IN MEDICARE PART D PRESCRIPTION","1","5000","5000","5000","HOMECREST COMMUNITY SERVICES INC","No","N/A","Department for the Aging","CONSULTANT","SMALL PURCHASE - ORAL SOLICITA","PROF SERV OTHER","Human Services","10/01/2013","03/31/2014","11/08/2013","12514HOMECRS","","Non-M/WBE"
"CT101320141429245","","Youth/Senior Services","1","5000","5000","5000","SUNNYSIDE COMMUNITY SERVICES INC","No","N/A","Borough President - Queens","OTHERS","SMALL PURCHASE - PUBLICLY LET","CONTRACTUAL SERVICES GENERAL","Not Classified","07/01/2013","06/30/2014","06/30/2014","01320140052","","Non-M/WBE"
"CT101320141427037","","Food Pantry/ Soup Kitchen Network","1","5000","5000","5000","Masbia Of Queens","No","N/A","Borough President - Queens","OTHERS","SMALL PURCHASE - PUBLICLY LET","CONTRACTUAL SERVICES GENERAL","Not Classified","07/01/2013","06/30/2014","06/03/2014","01320140062","","Non-M/WBE"
"CT112520151409363","","SENIOR SERVICES SUPPORT OPERATING COSTS","1","5000","5000","4335","GREATER CHINATOWN COMMUNITY ASSOCIATION","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","11/19/2014","12515DISC3XJ","12515DISC3XJ","Non-M/WBE"
"CT126020141420822","","Marketing & Promotional plan for small business","3","5000","5000","833","MOSHOLU PRESERVATION CORP","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","04/18/2014","26014L0406001","26014018097L","Non-M/WBE"
"CT126020141420372","","To provide Spanish GED preparation classes.","2","5000","5000","4775","ECUADORIAN INTERNATIONAL CENTER INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","04/03/2014","26014L0584001","26014048025L","Non-M/WBE"
"CT126020151410956","","Discretionary Contracts CD","1","5000","5000","5000","BETHLEHEM EVANGELICAL LUTHERAN CHURCH","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","03/11/2015","26015L0131001","26015029017M","Non-M/WBE"
"CT101320151418054","","Support for concert expenses","1","5000","5000","5000","ORATORIO SOCIETY OF QUEENS, INC.","No","N/A","Borough President - Queens","OTHERS","SMALL PURCHASE - PUBLICLY LET","CONTRACTUAL SERVICES GENERAL","Not Classified","07/01/2014","06/30/2015","02/11/2015","01320150041","","Non-M/WBE"
"CT101320151413771","","Support for rent","1","5000","5000","5000","THE KOREAN AMERICAN FAMILY SERVICE CENTER INC","No","N/A","Borough President - Queens","OTHERS","SMALL PURCHASE - PUBLICLY LET","CONTRACTUAL SERVICES GENERAL","Not Classified","07/01/2014","06/30/2015","12/15/2014","01320150035","","Non-M/WBE"
"CT105720151424035","","DELIVERY OF EMERGENCY 7/1/2013-6/30/2014","2","5000","5000","5000","OCEANIC HOOK & LADDER CO","No","N/A","Fire Department","WORK/LABOR","SM PURCHASE COUNCIL & BP NEEDS","SUPPLIES + MATERIALS - GENERAL","Human Services","07/01/2013","06/30/2014","05/04/2015","057150001469","","Non-M/WBE"
"CT126020151416126","","To defray the costs associated w/music instruction.","1","5000","5000","4775","LITTLE BRANCHES OF BORINQUEN","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","03/11/2015","26015012606M","","Non-M/WBE"
"CT105720151425220","","DISCRETIONARY AWRD - DLVRY OF EMERG SRVCS - 7/1/14-6/30/15","1","5000","5000","0","LINDENWOOD COMMUNITY","No","N/A","Fire Department","WORK/LABOR","SM PURCHASE COUNCIL & BP NEEDS","SUPPLIES + MATERIALS - GENERAL","Human Services","07/01/2014","06/30/2015","05/18/2015","057150001472","","Non-M/WBE"
"CT101320151417551","","Support for program specialist","1","5000","5000","5000","QUEENS COUNCIL ON THE ARTS INC","No","N/A","Borough President - Queens","OTHERS","SMALL PURCHASE - PUBLICLY LET","CONTRACTUAL SERVICES GENERAL","Not Classified","07/01/2014","06/30/2015","02/03/2015","01320150053","","Non-M/WBE"
"CT106920151424389","","Funding to support the free legal aid and housing advocacy","1","5000","5000","0","EIS Eviction Intervention Services Homeless Prevention","No","N/A","Department of Social Services","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","HOMELESS FAMILY SERVICES","Human Services","07/01/2014","06/30/2015","04/28/2015","09615L0104001","FY15 1450","Non-M/WBE"
"CT105720141427453","","DISCRETIONARY AWARD FOR DELIVERY OF EMERGENCY SVC.","1","5000","5000","5000","EDGEWATER PARK VOLUNTEER HOSE CO. #1","No","N/A","Fire Department","WORK/LABOR","SM PURCHASE COUNCIL & BP NEEDS","SUPPLIES + MATERIALS - GENERAL","Human Services","07/01/2013","06/30/2014","06/12/2014","057140001830","","Non-M/WBE"
"CT126020141417644","","Providing Pre-apprenticeship training and referrals","1","5000","5000","5000","EDWARD J MALLOY INITIATIVE FOR CONSTRUCTION SKILLS INC THE","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","02/24/2014","26014038404L","26014L0757001","Non-M/WBE"
"CT126020141414243","","To support the Mentor Project.","1","5000","5000","5000","CHERRY LANE ALTERNATIVE CHERRY LANE THEATRE","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","02/26/2014","26014L0738001","26014038370L","Non-M/WBE"
"CT126020151418033","","To support healthy lifestyle programming for young adults","1","5000","5000","833.33","INWOOD COMMUNITY SERVICES INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","04/23/2015","26015033104M","","Non-M/WBE"
"CT126020141411242","","Funds will be used to narate Hidden Harbor to HS students.","1","5000","5000","5000","WORKING HARBOR COMMITTEE","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","04/17/2014","26014L1032001","26014034122L","Non-M/WBE"
"CT112520141412503","","DISC K PROVIDED FOR CONGREGATE LUNCHES & EDUCATION/RECREATIO","2","5000","5000","5000","COUNCIL OF PEOPLES ORGANIZ- ATION","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","12/03/2013","12514DISC2TX","","Non-M/WBE"
"CT181620151417777","","MAMMOGRAM FOR UNDERSERVED WOMEN TO PREVENT BREAST CANCER","1","5000","5000","0","KOREAN COMMUNITY SERVICES OF METROPOLITAN NEW YORK","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","02/05/2015","15CI033201R0X00","FY15 2300","Non-M/WBE"
"CT126020151424865","","Funds will be used to work with children","1","5000","5000","833","20/20 VISION FOR SCHOOLS INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/01/2015","26015028629M","","Non-M/WBE"
"CT112520151426030","","WILL HELP PAY FOR NEW FURNITURE ANF EQUIPMENT","1","5000","5000","0","ST. NICHOLAS HOME. INC.","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/15/2015","12515DISC2PT","","Non-M/WBE"
"CT185020141426418","003","Pest Control/Survey","1","5000","5000","0","ADVANCED PEST MANAGEMENT SERVICES INC  ADVANCED EXTERMINATIN","Yes","HEAVY CONSTRUCTION CO INC","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","12/15/2014","12/14/2015","06/10/2014","","","Non-M/WBE"
"CT184620141409993","","FUNDING WILL SUPPORT PARK MAINTENANCE AND HOLIDAY TREE EVENT","1","5000","5000","5000","JACKSON SQUARE ALLIANCE","No","N/A","Department of Parks and Recreation","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2013","06/30/2014","11/13/2013","84614L0009001","E","Non-M/WBE"
"CT105720151410820","","DISCR AWARD - DELIVERY OF EMERGENCY SRVCS 7/1/2014-6/30/2015","1","5000","5000","5000","RICHMOND ENGINE CO. NO. 1","No","N/A","Fire Department","WORK/LABOR","SM PURCHASE COUNCIL & BP NEEDS","SUPPLIES + MATERIALS - GENERAL","Human Services","07/01/2014","06/30/2015","11/19/2014","057150000949","","Non-M/WBE"
"CT106920151423611","","PROVISION OF FREE LEGAL SERVICES FOR KINSHIP CAREGIVERS","2","5000","5000","0","MFY LEGAL SERVICES INC","No","N/A","Department of Social Services","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","HOMELESS FAMILY SERVICES","Human Services","07/01/2014","06/30/2015","04/17/2015","09615L0117001","FY 15 2604","Non-M/WBE"
"CT112520151428111","","SENIOR SERVICES SUPPORT, OPERATING COSTS","1","5000","5000","0","INTERNATIONAL AFRICAN ARTS FESTIVAL","No","N/A","Department for the Aging","PROGRAMS","SMALL PURCHASE - ORAL SOLICITA","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/11/2015","12515BPBL2D2","12515BPBL2D2","Non-M/WBE"
"CT181620141420434","","Exercise and Nutrition Program for children.","1","5000","5000","5000","CONCRETE SAFARIS","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2013","06/30/2014","03/14/2014","14AC020301R0X00","","Non-M/WBE"
