Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT184120151424382","","PREVENTIVE MAINT.MOVABLE BRIDGES","1","7508420","7508420","0","AHERN PAINTINGBRC253F","No","N/A","Department of Transportation","WORK/LABOR","COMPETITIVE SEALED BIDDING","CONTRACTUAL SERVICES GENERAL","Standardized Services","05/15/2015","05/15/2018","05/20/2015","84114B0044001","84114MBBR809","Non-M/WBE"
"MA104020159570081","","Provide trade book materials class C","1","7500000","7500000","13193.52","PERFECTION LEARNING CORPORATION","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Goods","07/01/2014","06/30/2019","06/20/2014","B2171","B2171PC","Non-M/WBE"
"MA104020159570077","","Provide trade book materials class C","1","7500000","7500000","39899.98","SCHOOLWIDE INC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Goods","07/01/2014","06/30/2019","07/08/2014","B2171","B2171WC","Non-M/WBE"
"MA104020159570080","","Provide trade book materials class C","1","7500000","7500000","1636306.48","STEPS TO LITERACY LLC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Goods","07/01/2014","06/30/2019","07/08/2014","B2171","B2171SC","Non-M/WBE"
"CT184120131414468","","ESA TRANS PLANNING, TRANS ENGRNG URBAN","57","7500000","7500000","3067209.69","URS CORPORATION-NEW YORK","No","N/A","Department of Transportation","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","DESIGN-CONSULTANT-IOTB, PROF SERV ENGINEER & ARCHITECT, PROF SERV OTHER","Standardized Services","01/15/2013","01/15/2016","01/11/2013","84111M0006002","84111MBPS592","Non-M/WBE"
"CT184120141420211","","Temporary Service Workers Contract","4","7500000","7500000","1260345.91","NEW YORK STATE INDUSTRIES FOR THE DISABLED INC","No","N/A","Department of Transportation","REQUIREMENTS-SERVICES","DETERMINED BY GOV'T MANDATE","TEMPORARY SERVICES","Standardized Services","02/01/2014","01/30/2019","03/27/2014","84113M0003001","84113MBAD713","Non-M/WBE"
"MA104020159570079","","Provide trade book materials class C","1","7500000","7500000","249148.03","LECTORUM PUBLICATIONS INC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Goods","07/01/2014","06/30/2019","06/26/2014","B2171","B2171LC","Non-M/WBE"
"MA104020159570084","","Provide trade book material class C","1","7500000","7500000","5764585.97","GL GROUP INC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Goods","07/01/2014","06/30/2019","06/20/2014","B2171","B2171BC","Non-M/WBE"
"MA185720151201667","","TO PROCURE FLEET MANAGEMENT SERVICES.","1","7500000","7500000","3965173.94","AUTOMOTIVE RENTALS INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","","Goods","10/01/2014","09/30/2015","01/20/2015","85711O0015CNVN001","1500052/3587104","Non-M/WBE"
"CT184120141428486","","ESA TO PROVIDE ENGINEERING DESIGN AND INSPEC. SERV. CITYWIDE","16","7500000","7500000","63470.74","HENNINGSON DURHAM & RICHARDSON ARCHITECTURE AND ENGINEERING","No","N/A","Department of Transportation","REQUIREMENTS-SERVICES","REQUEST FOR  PROPOSAL (RFP)","CONTRACTUAL SERVICES GENERAL, DESIGN-CONSULTANT-IOTB, PROF SERV OTHER","Standardized Services","07/14/2014","07/13/2017","06/30/2014","84113M0001001","84113MBAD719","Non-M/WBE"
"CT184120141428546","","ESA TO PROVIDE ENGINEERING DESIGN AND INSPEC. SERV. CITYWIDE","6","7500000","7500000","0","AKRF ENGINEERING, P.C.","No","N/A","Department of Transportation","REQUIREMENTS-SERVICES","REQUEST FOR  PROPOSAL (RFP)","CONTRACTUAL SERVICES GENERAL, DESIGN-CONSULTANT-IOTB, PROF SERV OTHER","Standardized Services","07/14/2014","07/13/2017","07/02/2014","NA","84113MBAD720","Non-M/WBE"
"MA104020159570078","","Provide trade book materials class C","1","7500000","7500000","475378.9","CONN EDUCATION INC.","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Goods","07/01/2014","06/30/2019","06/27/2014","B2171","B2171CC","Non-M/WBE"
"CT106920151418320","","PURCHASE & INSTALLATION OF SYSTIMAX STRUCTURED CABLING SYSTE","2","7499899.85","7499899.85","1297941.52","MASON TECHNOLOGIES INC","No","N/A","Department of Social Services","WORK/LABOR","INTERGOVERNMENTAL PROCUREMENT","TELECOMMUNICATIONS MAINT","Professional Services","11/01/2014","10/31/2017","03/09/2015","09615O0005001","15GSEMI11701","Women"
"CT182620131413846","","main sewage pump piping replacement Bowery Bay","12","6555000","7488287.53","2505121.62","FRAMAN MECHANICAL, INC","No","N/A","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","06/03/2013","01/23/2017","05/17/2013","82612B0093001C010","82613WP01262","Non-M/WBE"
"MA104020159570061","","Food Service Distribution","1","7483000","7483000","12741835.85","METROPOLITAN FOODS INC DRISCOLL FOODS","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","EMERGENCY","","Standardized Services","07/01/2014","10/31/2014","07/02/2014","1C373","1C37303","Non-M/WBE"
"CT182720131415377","","RENEWAL FOR EXPORT MUNICIPAL SOLID WASTE FROM QUEENS","8","7478345","7478345","6659570.8","COVANTA 4RECOVERY LP","No","N/A","Department of Sanitation","REQUIREMENTS-SERVICES","RENEWAL OF CONTRACT","MUNICIPAL WASTE EXPORT","Standardized Services","02/05/2013","02/04/2014","01/17/2013","82710B0001CNVR001","82709WD00052","Non-M/WBE"
"CT185020151413726","","Resurfacing of Shore Road in Douglaston Manor, Queens","1","7471069.38","7471069.38","0","CAC INDUSTRIES INC","No","N/A","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","01/27/2015","04/25/2016","01/26/2015","85014B0067001","8502013HW0061C","Non-M/WBE"
"CT185020151414268","","Safe rotes to Transit FTA-NF","2","7470000","7470000","0","LAWS CONSTRUCTION CORP.","No","N/A","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","03/09/2015","08/29/2016","02/23/2015","85014B0114001","8502014HW0061C","Non-M/WBE"
"CT184120141408226","","FURN.& INSTALL LED COBRA HEAD TYPE ST. LIGHT ON LUM. ON HWAY","1","7465284","7465284","6825738","WELSBACH ELECTRIC CORP","No","N/A","Department of Transportation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","10/30/2013","01/30/2015","11/07/2013","84113B0007001","84113MBTR692","Non-M/WBE"
"CT185620155402206","","CONSTRUCTION OF LEASED FOR TLC/OATH","1","7455805","7455805","0","JAMESTOWN 47TH AVENUE L P","No","N/A","Department of Citywide Administrative Services","CONSTRUCTION","LESSEE NEGOTIATION","LEASEHOLD IMP CONSTRUCTION","Construction Services","07/24/2014","10/31/2015","03/02/2015","85615PW326TLCQ","","Individuals and Others"
"CT182620151421281","","CAT 446: CAPITAL STREAMBANK IN ASHOKAN WATERSHED","1","7453818","7453818","0","ULSTER COUNTY SOIL & WATER CON","No","N/A","Department of Environmental Protection","CONSULTANT","GOVERNMENT TO GOVERNMENT","CONTRACTUAL SERVICES GENERAL, DESIGN-CONSULTANT-IOTB","Professional Services","04/01/2015","03/30/2020","04/27/2015","82615T0003001","","Individuals and Others"
"MMA180620146200931","","Master Agreement for CCTV & LAC - Brooklyn East","3","10000000","7437475","4147897.84","NEW YORK CITY HOUSING AUTHORITY","No","N/A","Housing Preservation and Development","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","02/14/2014","02/14/2016","04/03/2014","806-2014-MIDLAND","","Non-M/WBE"
"MA104020149473237","","Repair of Plumbing Systems","1","7434900","7434900","869512.24","PAR PLUMBING CO INC THE PAR GROUP","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Standardized Services","02/18/2014","02/17/2019","01/21/2014","B2343","B234301","Non-M/WBE"
"CT107120150000902","","SAFE HAVEN SERVICES FOR HOMELESS SINGLE ADULTS.","5","7427748","7427748","1559933.17","URBAN PATHWAYS INC","No","N/A","Department of Homeless Services","PROGRAMS","RENEWAL OF CONTRACT","HOMELESS IND SVCS-MEDICAL SVCS","Human Services","07/01/2014","06/30/2018","06/05/2014","07109P0011CNVR001","","Non-M/WBE"
"CT107120141403600","","Standalone Shelter Services for Families at 585 Wales Avenue","12","7426450","7426450","2594816.45","ACACIA NETWORK HOUSING INC","No","N/A","Department of Homeless Services","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","HOMELESS FAMILY SERVICES","Human Services","07/01/2013","06/30/2018","09/26/2013","07110P0002044","","Non-M/WBE"
"CT182620141424319","","GQBB08-01:Construction of ROWB and Stormwater Greenstreet","3","7421895","7421895","0","PERFETTO CONTRACTING CORP","No","N/A","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","09/15/2014","03/15/2016","06/02/2014","82614B0016001","","Non-M/WBE"
"CT181620150003047","","HOPWA RENTAL ASSISTANCE","1","7400000","7400000","2956782.26","HISPANIC AIDS FORUM, INC.","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2016","07/07/2014","81612P0024001","","Non-M/WBE"
"CT180120151410171","","TRAINING VOUCHERS PAYMENT PROGRAM","3","7400000","7400000","2123978.5","Community Software Solutions, Inc.","No","N/A","Department of Small Business Services","PROGRAMS","RENEWAL OF CONTRACT","CONTRACTUAL SERVICES GENERAL, PAYMENTS TO DELEGATE AGENCIES","Human Services","08/01/2014","07/31/2016","11/18/2014","80112B0002001R001","","Non-M/WBE"
"CT185020141418737","007","Supply and Install Pipe & Pilings","1","7398530","7398530","406313.53","SOIL SOLUTIONS INC","Yes","PRISMATIC DEVELOPMENT CORP.","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","08/15/2014","12/31/2016","06/03/2014","P-177-S-005","","Non-M/WBE"
"CT106820150000408","","SPECIALIZED RESIDENTIAL CARE - SEXUAL BEHAVIORAL PROBLEM","3","7397633","7397633","1255757.96","THE CHILDREN'S VILLAGE","No","N/A","Administration for Children's Services","PROGRAMS","RENEWAL OF CONTRACT","CHILDRENS CHARITABLE INSTITUTN","Human Services","07/01/2014","06/30/2017","06/12/2014","06811P0017001R001","","Non-M/WBE"
"CT107120140000496","","Monica House located at 501 New York Avenue,Bklyn, NY 11225","10","7374248","7374248","3800330.99","WOMEN IN NEED, INC.","No","N/A","Department of Homeless Services","PROGRAMS","RENEWAL OF CONTRACT","HOMELESS FAMILY SERVICES","Human Services","07/01/2013","06/30/2017","06/06/2013","07108P0044CNVR001","","Non-M/WBE"
"CT106820141417060","","On-Call General Construction","21","7372383","7372383","2772402.97","MONIA CONTRACTING OF NY INC","No","N/A","Administration for Children's Services","REQUIREMENTS-SERVICES","RENEWAL OF CONTRACT","DAY CARE OF CHILDREN, MAINT & REP GENERAL","Standardized Services","04/03/2013","04/02/2016","02/21/2014","06810B0018CNVR001","","Asian American"
"MA104020149472807","","Transportation Services for Students with Disabilities","2","7353000","7353000","0","MR TRANSPORTATION INC.","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Standardized Services","09/01/2014","09/01/2014","12/27/2013","B2321","B232110","Non-M/WBE"
"MA104020159571886","","Pre-k Pupil Transportation","1","7353000","7353000","1329606.8","L&M BUS CORP","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","ASSIGNMENT","","Standardized Services","09/01/2014","06/30/2019","11/26/2014","ASSGN","","Non-M/WBE"
"CT185020141409302","","Storm & Sanitary Sewers in Canton Ave, Staten Island","7","6952975.81","7346692.81","6539603.56","INTER CONTRACTING CORP","No","N/A","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","12/09/2013","06/01/2015","11/19/2013","85013B0084001C003","","Non-M/WBE"
"CT106920131413501","","PROVISION OF BACK TO WORK SERVICES IN SERVICE AREA V, HOMELE","12","7334118","7334118","4999854.5","ARBOR E&T LLC","No","N/A","Department of Social Services","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","EMPLOYMENT SERVICES","Human Services","01/01/2013","12/31/2015","01/04/2013","09611P0056011","06913H077411","Non-M/WBE"
"CT182620151405839","","CM for Main Sewage Pump Controls & Piping Replacement","2","7322295.78","7322295.78","0","HAZEN & SAWYER","No","N/A","Department of Environmental Protection","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","DESIGN-CONSULTANT-IOTB","Professional Services","11/03/2014","12/31/2018","09/29/2014","82614P0012001","82614WP01297","Non-M/WBE"
"MA104020149470331","","Masters Degree and Certification Services/Alternate Route","1","7320000","7320000","1497085","RELAY SCHOOL OF EDUCATION","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","REQUEST FOR  PROPOSAL (RFP)","","Human Services","06/01/2013","05/31/2016","08/16/2013","R0943","","Non-M/WBE"
"CT181620141419158","","e-Vital Systems Development and Implementation Services","2","7294118.1","7294118.1","828903","GCOM SOFTWARE INC","No","N/A","Department of Health and Mental Hygiene","WORK/LABOR","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Professional Services","02/01/2014","01/31/2017","03/14/2014","81614G0001001","","Asian American"
"CT185020151413397","","Construction of Storm Sewers /& Repl. of San Sewers,WM, QNS","2","7293773.76","7293773.76","0","P&T II CONTRACTING CORP","No","N/A","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","01/26/2015","01/25/2016","01/09/2015","85013B0112001","8502013SE0013C","Non-M/WBE"
"CT184120141426899","","TESTING AND SAMPL OF MATERIALS IN THE UNITED STATES & CANADA","2","7288504","7288504","144105.85","MT GROUP LLC","No","N/A","Department of Transportation","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","DESIGN-CONSULTANT-IOTB","Standardized Services","06/27/2014","06/29/2017","06/17/2014","84113P0008001","84113MBBR710","Non-M/WBE"
"MA104020139376086","","Student Support Services","1","7250000","7250000","0","TEMPOSITIONS,  INC.","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RFP FROM A PQVL","","Professional Services","06/01/2013","03/30/2018","09/05/2013","R0898","QR898BN","Non-M/WBE"
"CT112720141402165","","FY 14-15 IBM MLC License Charges - Renewal","5","3599168","7248540","6370164.02","INTERNATIONAL BUSINESS MACHINES CORP","No","N/A","Financial Information Services Agency","WORK/LABOR","INTERGOVERNMENTAL PROCUREMENT RENEWAL","DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","10/01/2013","09/30/2014","08/19/2013","127FY1400011","","Non-M/WBE"
"CT184120151412499","","RECONSTRUCTION OF STREET LIGHTS DAMAGED BY HURRICANE SANDY","3","7242247.5","7242247.5","0","HELLMAN ELECTRIC CORP","No","N/A","Department of Transportation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","01/26/2015","07/28/2016","12/22/2014","84114B0022001","84114MBTR789","Non-M/WBE"
"CT104020149452676","","Learning-to-work for YABCS and Transfer Schools","14","7240870","7240870","2467409.81","QUEENS COMMUNITY HOUSE, INC.","No","N/A","Department of Education","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PROF SERV DIRECT EDUC SERV","Human Services","07/01/2013","06/30/2018","10/07/2013","R0990","","Non-M/WBE"
"CT107120150002058","","Standalone Shelter Services for Adults at 350 Lafayette St.","4","7225910","7225910","1302381.84","CENTER FOR URBAN COMMUNITY SERVICES INC","No","N/A","Department of Homeless Services","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","HOMELESS IND SVCS-MEDICAL SVCS","Human Services","07/01/2014","06/30/2019","07/16/2014","07110P0002057","","Non-M/WBE"
"MA185720151201531","","TO PROCURE DEZURIK VALVES FOR NYC, D.E.P.","1","7225535","7225535","22563","TEK SALES INC.","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","01/01/2015","12/31/2019","01/12/2015","85714B0238001","1400505/3587125","Non-M/WBE"
"CT182620141424322","","GKRH34-02/GKOH07-02:Constructionof Right of Way Bioswales","3","7219050","7219050","0","CAPRI LANDSCAPING INC.","No","N/A","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","11/03/2014","05/03/2016","06/23/2014","82614B0008001","","Non-M/WBE"
"CT184120141420211","001","Temp Services","1","7211250","7211250","0","GOODWILL INDUSTRIES OF GREATER NY & NORTHERN NEW JERSEY INC","Yes","NEW YORK STATE INDUSTRIES FOR THE DISABLED INC","Department of Transportation","REQUIREMENTS-SERVICES","DETERMINED BY GOV'T MANDATE","","Not Classified","02/01/2014","01/30/2019","03/27/2014","","84113MBAD713","Non-M/WBE"
"CT182720151426011","","Renewal of Contract to Coordinate & Manage City Wide Hazardo","1","7200000","7200000","0","VEOLIA ENVIRONMENTAL SERVICES VEOLIA ENVIR SERVCES TECHNICAL","No","N/A","Department of Sanitation","WORK/LABOR","RENEWAL OF CONTRACT","OTHR SERV AND CHRGS-GENERAL","Not Classified","01/01/2015","12/31/2016","06/09/2015","82709P0001CNVR002","82705BR00055","Non-M/WBE"
"CT182720141401564","","ENGINEERING & DESIGN SERVICES OF THE CLOSURE OF SECTION 1/9","14","7199022","7199022","1895029.88","SCS ENGINEERS OF NEW YORK, P.C.","No","N/A","Department of Sanitation","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","CONTRACTUAL SERVICES GENERAL","Professional Services","08/19/2013","08/18/2021","08/14/2013","82710WD00032","","Non-M/WBE"
"MMA185720146000032","","PROCURE LANGUAGE SERVICES IN-PERSON INTERPRETATION","1","7145230","7145230","869996.62","ACCURATE COMMUNICATION INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","WORK/LABOR","REQUEST FOR  PROPOSAL (RFP)","","Professional Services","07/01/2013","06/30/2018","07/02/2013","85712P0001005","","Non-M/WBE"
"CT184120141418036","","WHEN AND WHERE STRUCTURAL REPAIR FIVE BOROUGHS","10","7134300","7134300","3075372.18","BURTIS CONSTRUCTION COMPANY INC","No","N/A","Department of Transportation","WORK/LABOR","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION, MAINT & REP GENERAL","Standardized Services","04/28/2014","04/26/2016","02/25/2014","84113B0005001","84113MBBR685","Non-M/WBE"
"MA104020149472806","","Transportation Services for Students with Disabilities","1","7126650","7126650","845912.1","MONTAUK STUDENT TRANSPORT LLC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","COMPETITIVE SEALED BIDDING","","Standardized Services","09/01/2014","06/30/2019","12/27/2013","B2321","B232168","Non-M/WBE"
"CT182620141416471","","CAT-414: Stormwater Retrofit Program Phase II","2","7056000","7056000","0","CATSKILL WATERSHED CORPORATION","No","N/A","Department of Environmental Protection","CONSULTANT","SOLE SOURCE","IOTB CONSTRUCTION","Professional Services","02/25/2014","02/22/2024","02/24/2014","82613S0016001","82614WS00016","Non-M/WBE"
"CT184120141429180","","Rehabilitation of Bryant Avenue Bridge over Amtrak","2","7047000","7047000","984918.2","JUDLAU CONTRACTING INC","No","N/A","Department of Transportation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","08/18/2014","02/19/2016","07/15/2014","84114B0002001","84114BXBR765","Non-M/WBE"
"CT107120150003256","","Dean Street & Fannie Barnes","5","7042230","7042230","1366294.7","URBAN STRATEGIES INC","No","N/A","Department of Homeless Services","PROGRAMS","RFP FROM A PQVL","HOMELESS FAMILY SERVICES","Human Services","07/01/2014","06/30/2019","10/09/2014","07114I0002002","","Non-M/WBE"
"CT184120151414252","","DOT'S ANNUAL STREET LIGHT CONSTR CONTRACT CITYWIDE GEAN-2013","3","7010086","7010086","485650","HELLMAN ELECTRIC CORP","No","N/A","Department of Transportation","REQUIREMENTS-CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","02/02/2015","01/31/2017","01/15/2015","84114B0020001","84114MBTR790","Non-M/WBE"
"CT182620131428330","","DEL-400 - Town of Wawarsing Public Water Main Project","2","7000000","7000000","150000","TOWN OF WAWARSING","No","N/A","Department of Environmental Protection","CONSTRUCTION","GOVERNMENT TO GOVERNMENT","IOTB CONSTRUCTION","Construction Services","07/11/2013","07/09/2017","07/09/2013","82613T0008001","82614WS00005","Individuals and Others"
"CT182620131427463","","DESIGN & CONSTRUCTION MANAGEMENT REQUIREMENTS CONTRACT","2","7000000","7000000","1328602.28","BLACK & VEATCH NEW YORK LLP","No","N/A","Department of Environmental Protection","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","DESIGN-CONSULTANT-IOTB","Professional Services","07/11/2013","07/09/2019","07/08/2013","82612P0028003","82613WP01254","Non-M/WBE"
"CT182620151419097","","ELECTRICAL JOB ORDER CONTRACT FOR SOUTH REGION","1","7000000","7000000","0","WADE ELECTRIC INC","No","N/A","Department of Environmental Protection","CONSTRUCTION","RENEWAL OF CONTRACT","CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION","Construction Services","12/01/2014","11/30/2015","03/27/2015","82612B0075001R001","82613WPC1290","Non-M/WBE"
"CT182620131427485","","DESIGN & CONSTRUCTION MANAGEMENT","2","7000000","7000000","698743.35","CAMP DRESSER MCKEE & SMITH","No","N/A","Department of Environmental Protection","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","DESIGN-CONSULTANT-IOTB","Professional Services","06/13/2013","06/11/2019","06/12/2013","82612P0028002","82613WP01253","Non-M/WBE"
"CTA180120147202147","","NYCEDC: CHILD CONTRACT - HRO AS Projects","3","3124322.19","7000000","1255207.89","NEW YORK CITY ECONOMIC DEVELOPMENT CORPORATION","No","N/A","Department of Small Business Services","OTHERS","MULTIPLE AWARDS","CONTRACTUAL SERVICES GENERAL","Standardized Services","08/01/2013","07/31/2015","10/31/2013","80112S0002001A001","801SBS120110","Non-M/WBE"
"CT182620131427412","","DESIGN & CONSTRUCTION MANAGEMENT REQUIREMENTS CONTRACT","2","7000000","7000000","2109518.7","AECOM USA INC","No","N/A","Department of Environmental Protection","REQUIREMENTS-SERVICES","REQUEST FOR  PROPOSAL (RFP)","DESIGN-CONSULTANT-IOTB","Professional Services","06/18/2013","06/16/2019","06/14/2013","82612P0028001","82613WP01252","Non-M/WBE"
"MA104020149471871","","Partnertship Support Organization","1","7000000","7000000","2323259.25","THE URBAN ASSEMBLY","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","","Human Services","07/01/2013","06/30/2018","10/24/2013","NS00","","Non-M/WBE"
"CT182620151419442","","Design & CM for Power Distribution Improvement at Bowery Bay","2","6999538","6999538","0","GREELEY & HANSEN LLC","No","N/A","Department of Environmental Protection","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","DESIGN-CONSULTANT-IOTB","Professional Services","04/02/2015","04/01/2021","03/24/2015","82614P0010001","82614WP01295","Non-M/WBE"
"CT185020131421347","","EMERGENCY DEMOLITION FOR CROMWELL REC CTR AND PIER","7","6946749","6977992.83","6977992.83","WEEKS MARINE INC","No","N/A","Department of Design and Construction","CONSTRUCTION","EMERGENCY","CONSTRUCTION-BUILDINGS","Construction Services","06/05/2013","04/01/2014","04/11/2013","85013E0008CNVC001","85013E0007001","Non-M/WBE"
"CT185020141411672","","REI SERVICES FOR CONS OF SAN. &ST.,WM,APP. & BMP, S.I","1","6975674","6975674","1483401.67","MALCOLM PIRNIE INC","No","N/A","Department of Design and Construction","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","DESIGN-CONSULTANT-IOTB","Standardized Services","01/06/2014","05/04/2017","01/15/2014","85013P0018001","","Non-M/WBE"
"CT104020149455016","","Tool for managing Enrollment processes","6","3713374","6970308","5644293","VANGUARD DIRECT INC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RENEWAL OF CONTRACT","PROF SERV OTHER","Human Services","07/01/2013","06/30/2015","06/04/2014","R0536","","Non-M/WBE"
"CTA180120127205867","","Coney Island - Steeplechase Plaza (26990002)","11","4984102.17","6961242.99","6930233.22","NEW YORK CITY ECONOMIC DEVELOPMENT CORPORATION","No","N/A","Department of Small Business Services","OTHERS","MULTIPLE AWARDS","IOTB CONSTRUCTION, PROJECT INSPECTION FEES","Standardized Services","07/01/2013","06/30/2014","05/22/2012","801SBS901151","","Non-M/WBE"
"CT181920151409005","","IT Consultring Srvcs. for Electronic Medical Record program","1","6942560","6942560","2486909.9","TEK SYSTEMS INC","No","N/A","Health and Hospitals Corporation","CONSULTANT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Professional Services","07/01/2014","06/30/2015","04/24/2015","000000","","Non-M/WBE"
"CT104220131421844","","LG020-009 LIBRARY EXPANSION - LAGUARDIA COMM. COLLEGE","4","507000","6925800","896121.65","DORMITORY AUTHORITY STATE OF NY","No","N/A","City University of New York","CONSULTANT","GOVERNMENT TO GOVERNMENT","CONSTRUCTION-BUILDINGS, DESIGN-CONSULTANT-BUILDINGS","Not Classified","04/15/2013","12/30/2014","04/09/2013","04213LG020009","","Individuals and Others"
"CT184620151404371","","The entrance at Brighton 15th Street and the boardwalk","2","6914987","6914987","956875.25","BEAVER CONCRETE CONSTRUCTION COMPANY, INC.","No","N/A","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","11/10/2014","05/02/2016","08/29/2014","84614B0092001","","Non-M/WBE"
"CT185020131421574","","Recon of existing Deteriorated Vitrified Clay Pipe Sewers,QN","4","5728442.71","6903163.21","6626702.77","MASPETH SUPPLY CO LLC","No","N/A","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","IOTB CONSTRUCTION","Construction Services","05/14/2013","10/30/2014","04/02/2013","85013B0038001","","Non-M/WBE"
"CT107120151401794","","ON CALL ELECTRICAL SERVICES, CITYWIDE","2","6880000","6880000","622962.12","P & M ELECTRICAL CONTRACTING CORP","No","N/A","Department of Homeless Services","WORK/LABOR","COMPETITIVE SEALED BIDDING","CONSTRUCTION-BUILDINGS","Standardized Services","09/22/2014","09/21/2017","09/26/2014","07113B0014001","","Non-M/WBE"
"CT184120131421201","","ASPHALT PAVING MIXTURES DELIVERED CITY TRUCKS COLD WEATHER","4","6866250","6866250","619976.74","TILCON NEW YORK INC","No","N/A","Department of Transportation","WORK/LABOR","EMERGENCY","SUPPLIES + MATERIALS - GENERAL","Standardized Services","01/16/2013","05/15/2013","03/28/2013","84113E0018001","84113MBRW704","Non-M/WBE"
