Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT184620141425670","","115738846-PLAYGROUND AND SWIMMING POOL EQUIPMENT","2","15793.76","15793.76","14628.56","BEL-AQUA POOL SUPPLY INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","05/15/2014","06/30/2014","05/20/2014","115738846","","Non-M/WBE"
"CT101720131418901","","Installation/labor for 2 vehicles (Pickup trucks)","1","15785","15785","15785","ALTECH ELECTRONICS INC","No","N/A","Department of Emergency Management","WORK/LABOR","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL, MOTOR VEHICLES","Not Classified","01/01/2013","01/31/2013","02/14/2013","13OEM017PICKUP","","Non-M/WBE"
"CT105720131427570","","GRADUATE COURSE LIBRARY & INFORMATION SCIENCE 057130001882","3","15784","15784","11803","PRATT INSTITUTE","No","N/A","Fire Department","WORK/LABOR","SMALL PURCH -SUBSCRIPTION ETC","OTHER EXPENDITURES-GENERAL","Goods","05/23/2013","06/30/2014","05/23/2013","*","","Non-M/WBE"
"CT112720150000077","","WhatsUP Gold FY' 15 Maintenance and Support","1","15783.1","15783.1","15783.1","COMPULINK TECHNOLOGIES INC","No","N/A","Financial Information Services Agency","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - UNDER $5,000","DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","08/01/2014","12/30/2015","05/12/2014","127FY1500009","","Hispanic American"
"CT112520131420006","","WEBSENSE MAINTENANCE RENEWAL","1","15782.5","15782.5","15782.5","TLIC WORLDWIDE, INC.","No","N/A","Department for the Aging","REQUIREMENTS-SERVICES","SMALL PURCHASE - INTERGOV'T","DATA PROCESSING EQUIPMENT MAINTENANCE","Not Classified","02/26/2013","06/30/2013","03/28/2013","SW-394949","","Non-M/WBE"
"CT181620131423147","","REFRIGERATION","1","15780","15780","15780","E & M SALES INC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MEDICAL,SURGICAL & LAB EQUIP","Goods","04/01/2013","06/30/2013","04/03/2013","DISA-13-9264-N00","","Hispanic American"
"CT107220141401686","","Ice Machine","1","15755","15755","15755","COMMERCIAL KITCHEN DESIGN INC.","No","N/A","Department of Correction","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","CAPITAL PURCHASED EQUIPMENT","Goods","07/12/2013","09/30/2013","07/24/2013","3-0302-0018/2013","","Non-M/WBE"
"CT181020141402012","","TRAINING","2","10500","15750","15750","INSTITUTE OF DESIGN & CONSTRUC TION","No","N/A","Department of Buildings","WORK/LABOR","SMALL PURCH -SUBSCRIPTION ETC","TRAINING PRGM CITY EMPLOYEES","Professional Services","08/01/2013","06/30/2014","07/26/2013","810-142910G","","Non-M/WBE"
"CT126020151427259","","E SCHIFF< (646)343-6209, ESCHIFF@DYCD.YC.GOV","1","15750","15750","15750","CHESS IN THE SCHOOLS","No","N/A","Department of Youth and Community Development","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - UNDER $5,000","OTHR SERV AND CHRGS-GENERAL","Goods","06/01/2015","06/30/2015","06/01/2015","15DC1147","","Non-M/WBE"
"CT184620131426327","","95447846/HARDWARE EQUIPMENT","1","15746.8","15746.8","15746.8","CHIEF EQUIPMENT INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","05/17/2013","06/30/2013","05/09/2013","95447846","","Non-M/WBE"
"CT180620141420135","","Exterior pointing and lintels replacement.","2","15705","15705","1200","RICKY & SONS CONSTRUCTION CORP","No","N/A","Housing Preservation and Development","CONSTRUCTION","SMALL PURCHASE - WRITTEN","CONTRACTUAL SERVICES GENERAL","Construction Services","03/05/2014","03/04/2015","03/17/2014","80614EE14389","","Asian American"
"CT181620131421526","","SA WATER TREATMENT AND PURIFICATION SERVICES","3","15700","15700","0","CULLIGAN OF MANHATTAN","No","N/A","Department of Health and Mental Hygiene","WORK/LABOR","SMALL PURCHASE - WRITTEN","MAINT & REP GENERAL","Goods","01/01/2013","12/31/2014","03/19/2013","13R0137/0171/0417JV","","Non-M/WBE"
"CT181920141421291","","HL & INBOUND ORDERS INTERFACE","1","15700","15700","15700","J. M. SMITH CORPORATION","No","N/A","Health and Hospitals Corporation","REQUIREMENTS-GOODS","SMALL PURCHASE - PUBLICLY LET","CONSTRUCTION-BUILDINGS","Goods","08/14/2013","05/20/2014","03/25/2014","000000","","Non-M/WBE"
"CT185020151403309","014","Photography","1","15700","15700","0","PDK COMMERCIAL PHOTOGRAPHERS, LTD. BERNSTEIN ASSOCIATES","Yes","PRIMER CONSTRUCTION CORP.","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Professional Services","04/16/2015","06/15/2016","10/21/2014","","8502014HW0067C","Women"
"CT184620131424444","","93894+93131 - TRIMMERS AND BLOWERS","2","15695","15695","0","DIAMOND POWER CONSULTANT GROUP INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL, MAINTENANCE SUPPLIES","Goods","04/29/2013","06/30/2013","04/29/2013","93894+93131","","Non-M/WBE"
"CT181620131421781","","COLD BOX CONVERSION","3","15688.98","15688.98","15688.98","EAST COAST REFRIGERATION","No","N/A","Department of Health and Mental Hygiene","WORK/LABOR","SMALL PURCHASE - WRITTEN","CONTRACTUAL SERVICES GENERAL","Standardized Services","03/15/2013","06/30/2013","03/19/2013","13R0675/754","","Non-M/WBE"
"CT126020151401009","","Funds will be used for Baseball League","4","15678","15678","14971.5","ROSEDALE LITTLE LEAGUE BASEBALL INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","07/29/2014","26014042242L","","Non-M/WBE"
"CT184120141416519","","HYDRAULIC BENDER PIPE MACHINE FOR DOT/BRIDGES","1","15675","15675","15675","COLONIAL HARDWARE CORP","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","02/03/2014","06/30/2014","01/27/2014","84114PO122BR","","Non-M/WBE"
"CT182920151417281","","ONE  YEAR TRAINING","1","15675","15675","15675","GUIDANCE SOFTWARE INC","No","N/A","Business Integrity Commission","SUBSCRIPTIONS","SMALL PURCH -SUBSCRIPTION ETC","TRAINING PRGM CITY EMPLOYEES","Professional Services","02/01/2015","01/31/2016","02/17/2015","85812RQ00472","","Non-M/WBE"
"CT126020141428043","","E SCHIFF, (212)676-6082, eschiff@dycd.nyc.gov","1","15667.5","15667.5","15667.5","COMPULINK TECHNOLOGIES INC","No","N/A","Department of Youth and Community Development","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - UNDER $5,000","PURCH DATA PROCESSING EQUIPT","Goods","06/13/2014","06/30/2014","06/13/2014","14DC1154","","Hispanic American"
"CT184120131421442","","HERBICIDE SAFETY, LNDSCAPING & TREE PLANTING SUPPLIES","1","15651.1","15651.1","15651.1","GLOBAL TRADERS INC","No","N/A","Department of Transportation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","03/25/2013","06/30/2013","03/14/2013","84113PO313RRM","","Black American"
"CT184620141405284","","103356846 - TULIPS, DAFFODILS, LILLIES & HYACINTHS","1","15650","15650","15650","INTERNATIONAL BULB CO INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - UNDER $5,000","SUPPLIES + MATERIALS - GENERAL","Goods","09/05/2013","06/30/2014","09/12/2013","103356846","","Non-M/WBE"
"MA185720131201681","","PROCURE KOSHER FOODS AND FROZEN PREPARED DINNERS-DOC","1","15626.8","15626.8","0","UNIVERSAL ATLANTIC INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","ACCELERATED PROCUREMENT","","Goods","02/25/2013","04/24/2013","01/16/2013","1300030","3386104","Non-M/WBE"
"CT112520141427316","","DISC K SUPPORT GENERAL OPERATING COSTS","2","3125","15625","3125","BENSONHURST COUNCIL OF JEW- ISH ORGANIZATION INC","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/05/2014","12514DISC2PC","","Non-M/WBE"
"CT181620141428819","","For birth prep, labor support, post-partum, breast-feeding s","2","15625","15625","15625","NORTHERN MANHATTAN PERINATAL PARTNERSHIP","No","N/A","Department of Health and Mental Hygiene","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2013","06/30/2014","06/24/2014","81614L0237001","FY14 3944","Non-M/WBE"
"CT181620131422933","","FY2013  UNDERCOUNTER GLASSWARE WASHER","1","15624.16","15624.16","15624.16","FISHER SCIENTIFIC COMPANY, LLC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MEDICAL,SURGICAL & LAB EQUIP","Goods","04/01/2013","06/30/2013","04/05/2013","13R0711VJ","","Non-M/WBE"
"CT180620141420140","","Roof Replacement","2","15624","15624","0","EASTERN GENERAL CONSTRUCTION CORP","No","N/A","Housing Preservation and Development","CONSTRUCTION","SMALL PURCHASE - WRITTEN","CONTRACTUAL SERVICES GENERAL","Construction Services","03/04/2014","03/03/2015","03/14/2014","80614EE14217","","Asian American"
"CTA180120157203571","","CDBG-DR EAS","1","15620","15620","0","NEW YORK CITY ECONOMIC DEVELOPMENT CORPORATION","No","N/A","Department of Small Business Services","OTHERS","MULTIPLE AWARDS","ECONOMIC DEVELOPMENT","Standardized Services","06/09/2014","08/15/2015","02/02/2015","80114S0002001","","Non-M/WBE"
"CT182620131424289","","RQC1-3013037/ NYS CONTRACT#PT63907","1","15607.6","15607.6","15607.6","CORPORATE COMPUTER SOLUTIONS INC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","PURCH DATA PROCESSING EQUIPT","Goods","04/16/2013","06/30/2013","04/16/2013","3013037","","Women"
"CT185620145000000","","PURCHASE OF ELECTRICITY FOR REDISTRIBUTION TO THE DOE","2","15600","15600","0","42-15 CRESCENT STREET LLC","No","N/A","Department of Citywide Administrative Services","PUBLICUTILITY","SMALL PURCHASE - WRITTEN","HEAT LIGHT & POWER","Goods","07/01/2013","08/31/2013","05/22/2013","423201422","","Individuals and Others"
"CT182620141424497","003","Consulting services","1","15600","15600","1950","PERMADUR INDUSTRIES, INC.","Yes","DELPHI PLUMBING & HEATING INC","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","12/15/2014","03/15/2015","07/25/2014","222325744","82614WPC1307","Non-M/WBE"
"CT181920141413968","","VENTILATION EQUIPMENT","1","15600","15600","15600","CAREFUSION 211 INC","No","N/A","Health and Hospitals Corporation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - PUBLICLY LET","CONSTRUCTION-BUILDINGS","Goods","12/19/2013","03/22/2014","12/23/2013","000000","","Non-M/WBE"
"CT107220131422202","","GE ELECTRIC MOTORS","2","15600","15600","9800","FINESSE CREATIONS INC","No","N/A","Department of Correction","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EXPENSE RELA TO MANU INDUSTRY","Goods","03/22/2013","09/30/2013","03/22/2013","3-1600-0077-2013","","Women"
"CT107220141401370","","MEDICAL EQUIPMENT FOR WEST FACILITY.","1","15599.05","15599.05","15599.05","PINA M. INC","No","N/A","Department of Correction","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","CAPITAL PURCHASED EQUIPMENT","Goods","07/18/2013","09/30/2014","07/19/2013","3-0302-0011-2013","","Women"
"CT105420141407562","","Panasonic KV-S7075C - Flatbed scanner(duplex)","1","15597","15597","15597","W. ODONNELL CONSULTING INC","No","N/A","Civilian Complaint Review Board","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INFO TECH","PURCH DATA PROCESSING EQUIPT","Goods","09/25/2013","06/30/2014","10/01/2013","14054SCANNERS","","Women"
"CT184620141427094","","116015846 - MAINTENANCE SUPPLIES","2","15594","15594","15594","J ALPERIN","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","06/14/2014","06/30/2014","06/03/2014","116015846","","Non-M/WBE"
"CT181620131424301","","Webshpere Licenses & Related Annual Software Support","3","15578","15578","15578","INTERNATIONAL BUSINESS MACHINES CORP","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","PURCH DATA PROCESSING EQUIPT","Goods","03/25/2013","06/30/2013","04/24/2013","81613O0015001","","Non-M/WBE"
"CT106820131425502","","TRAINING WORKSHOP 3- DAYS","1","15575","15575","15554.33","DEVELOPMENT DIMENSIONS INT'L","No","N/A","Administration for Children's Services","SUBSCRIPTIONS","SMALL PURCHASE - WRITTEN","CHILD WELFARE SERVICES","Goods","05/01/2013","06/30/2013","04/30/2013","13AC1071","","Non-M/WBE"
"CTA112720137206751","","FISA CONSULTANT POOL - SECURITY ASSESSMENT","2","15570","15570","12652.5","TEKMARK GLOBAL SOLUTIONS LLC","No","N/A","Financial Information Services Agency","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","05/20/2013","05/31/2013","05/22/2013","12710CA00073","","Non-M/WBE"
"CT185020151403304","007","Removing,furnishing and installing: Signs, Traffic and street name signs and posts","1","15568.5","15568.5","0","ACCU-LINE CONTRACTING INC.","Yes","CAC INDUSTRIES INC","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Professional Services","03/16/2015","06/03/2016","10/02/2014","","8502014HW0055C","Non-M/WBE"
"CT182620131425189","","3080632-Contract #PT65340; computers","2","15564.54","15564.54","15564.54","DELL MARKETING LP","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","PURCH DATA PROCESSING EQUIPT","Goods","04/26/2013","06/30/2013","05/03/2013","3080632","","Non-M/WBE"
"CT184620151411524","","Funds will support on-going maintenance of Stuyvesant Cove P","1","15556","15556","15556","CEC STUYVESANT COVE INC SOLAR ONE","No","N/A","Department of Parks and Recreation","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2014","06/30/2015","01/12/2015","84615L0006001","E","Non-M/WBE"
"CT126020151417178","","New York Asian Women's Center will fund the New York Asian","1","15556","15556","2593","NEW YORK ASIAN WOMEN'S CENTER","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","04/23/2015","26015038475M","","Non-M/WBE"
"CT180620141412181","","Hand Demolition of rear garage only","2","15555","15555","0","A RUSSO WRECKING INC","No","N/A","Housing Preservation and Development","CONSTRUCTION","SMALL PURCHASE - WRITTEN","CONTRACTUAL SERVICES GENERAL","Construction Services","10/21/2013","10/20/2014","12/06/2013","80614DE00031","","Women"
"CT182620131426521","","RQC1-3010244/  NYS CONTRACT#PC64361","1","15524.72","15524.72","15524.72","JOHN DEERE COMPANY","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","EQUIPMENT GENERAL","Goods","05/13/2013","06/30/2013","05/13/2013","3010244","","Non-M/WBE"
"CT186620141413174","","ORDER FOR SOFTWARE FOR AGENCYWIDE USE OF LIVE CHAT","1","15520","15520","15519.68","CARAHSOFT TECHNOLOGY CORP","No","N/A","Department of Consumer Affairs","OTHERS","SMALL PURCHASE - UNDER $5,000","OTHR SERV AND CHRGS-GENERAL","Professional Services","07/01/2013","06/30/2014","12/10/2013","SALESFORCE13","","Non-M/WBE"
"CT181620131426781","","Expert System Software: Microcomputer","1","15516","15516","15516","DELL MARKETING LP","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","04/08/2013","04/07/2014","05/15/2013","816-IITB-13-9425-N00-2","","Non-M/WBE"
"CT185020151403309","017","Photography","1","15512.4","15512.4","0","PDK COMMERCIAL PHOTOGRAPHERS, LTD. BERNSTEIN ASSOCIATES","Yes","PRIMER CONSTRUCTION CORP.","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Professional Services","05/01/2015","06/01/2016","10/21/2014","","8502014HW0067C","Women"
"CT126020150003076","","Immigration Outreach Initiative","1","15500","15500","10268.31","FEDERATION EMPLOYMENT AND GUIDANCE SERVICES INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","08/12/2014","26015776156M","","Non-M/WBE"
"CT126020141410086","","To support the Youth Education Career Exploration Program.","2","15500","15500","11694.46","THE FORTUNE SOCIETY INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","03/04/2014","26014L0634001","26014042721L","Non-M/WBE"
"CT126020141421378","","To provide after-school sport programs.","4","15500","15500","15500","PARKVILLE YOUTH ORGANIZATION","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM, PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","04/22/2014","26014L1657001","26014022296L","Non-M/WBE"
"CT126020141407102","","To provide after school programs.","5","15500","15500","12142.22","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","10/28/2013","26014022899L","FY14 0932","Non-M/WBE"
"CT126020141418126","","To support the Brooklyn Greenway Initiatives.","3","15500","15500","15500","Brooklyn Greenway Initiative, Inc.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","03/11/2014","26014L0696001","26014028263L","Non-M/WBE"
"CT126020151421752","","Grassroots Internship Program","1","15500","15500","2583","Korean American Civic Empowerment for Community, Inc.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","04/09/2015","26015042764M","","Non-M/WBE"
"CT126020141411627","","Immigration Outreach Initiative","4","15500","15500","15072.32","FEDERATION EMPLOYMENT AND GUIDANCE SERVICES INC","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","12/10/2013","26014L0318001","26014776156L","Non-M/WBE"
"CT112520141411162","","DISC K SUPPORT THE EXPANSION OF DIRECT LEGAL SERVICES","2","5000","15500","15500","SOUTH BROOKLYN LEGAL SERVICES INC","No","N/A","Department for the Aging","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","11/15/2013","12514DISC2PW","","Non-M/WBE"
"CT182620141407607","","4020023 FUNDAMENTAL OF WASTEWATER TREATMENT -","1","15500","15500","15500","AMERICAN SOCIETY OF CIVIL ENGINEERS","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SM. PURCHASE -PROF. MEMBERSHIP","TRAINING PRGM CITY EMPLOYEES","Goods","10/02/2013","12/30/2013","10/08/2013","402003","","Non-M/WBE"
"CT126020151414251","","To provide a musical theater program for New York City youth","2","15500","15500","15500","TADA ! THEATRE AND DANCE ALLIANCE, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","SM PURCHASE COUNCIL & BP NEEDS","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","01/07/2015","26015032200M","FY15 4158","Non-M/WBE"
"CT126020151421962","","E SCHIFF, (646)343-6209, ESCHIFF@DYCD.NYC.GOV","1","15500","15500","15500","TAJ LEWIS","No","N/A","Department of Youth and Community Development","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - UNDER $5,000","CONTRACTUAL SERVICES GENERAL","Goods","03/27/2015","06/30/2015","03/27/2015","15DC1106","","Non-M/WBE"
"CT181920151401578","","EMG","1","15496","15496","15496","CADWELL LABORATORIES INC","No","N/A","Health and Hospitals Corporation","REQUIREMENTS-GOODS","SMALL PURCHASE - PUBLICLY LET","CONSTRUCTION-BUILDINGS","Goods","07/18/2014","10/17/2014","07/22/2014","000000","","Non-M/WBE"
"CTA185020157200978","","Rqmts Contract for Special Inspeciton & Laboratory Svcs","1","15490","15490","0","HAKS ENGINEERS ARCHITECTS AND LANDSURVEYORS PC","No","N/A","Department of Design and Construction","REQUIREMENTS","MULTIPLE AWARDS","DESIGN-CONSULTANT-BUILDINGS","Professional Services","09/11/2014","11/11/2014","09/25/2014","85012P0022001","","Asian American"
"CTA107120157202822","","SHARED SERVICES/SAVE AUDITS OF HHS CONTRACTS","1","15486","15486","0","NAWROCKI SMITH LLP","No","N/A","Department of Homeless Services","CONSULTANT","MULTIPLE AWARDS","PROF SERV ACCTING & AUDITING","Professional Services","12/08/2014","12/07/2015","12/16/2014","15DHS339","06914H085516","Non-M/WBE"
"CT106920131421002","","**FOR PAYMENT ONLY** OFFICE SUPPLIES NEEDED DURING HURRICANE","1","15481.87","15481.87","15481.87","OFFICE DEPOT INC","No","N/A","Department of Social Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","03/08/2013","06/30/2013","03/12/2013","3CTO045","","Non-M/WBE"
"CT184620131419396","","89806846 - Computer Training Materials","3","15480.5","15480.5","15478.5","CERTIPORT INC.","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","02/27/2013","06/30/2013","02/26/2013","89806846","","Non-M/WBE"
"CT184620131426765","","93899846 (LAWN MOWERS)","2","15452.6","15452.6","15452.6","M & D NURSERY & EQUIPMENT CORPORATION","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","05/17/2013","06/30/2013","05/20/2013","93899846","","Non-M/WBE"
"CT180620141418035","","Renovation of entire apartment","3","15444","15444","15044","COMBINED CONSTRUCTION INC  CCI","No","N/A","Housing Preservation and Development","CONSTRUCTION","SMALL PURCHASE - WRITTEN","CONTRACTUAL SERVICES GENERAL, MAINT & REP GENERAL","Construction Services","02/04/2014","02/03/2015","02/19/2014","80614KE01052","","Asian American"
"CT184620141402794","","101945846 - THREE 2013 HONDA TRX420TM A.T.V.s","1","15441","15441","15441","OPEN ROAD MOTOR SPORTS NEW YORK HONDA YAMAHA","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MOTOR VEHICLES","Goods","08/05/2013","06/30/2014","08/05/2013","101945846","","Non-M/WBE"
"CT182620131422428","008","Upper Alley Creek Water Sampling","1","15440","15440","0","ADS LLC","Yes","HAZEN & SAWYER","Department of Environmental Protection","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","","Not Classified","04/16/2013","04/15/2015","04/11/2013","","82612WPC1261","Non-M/WBE"
"CT184620141418826","","113978846-HERBICIDES ROUND-UP PRO","1","15436","15436","15436","JOHN DEERE LANDSCAPES","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","02/24/2014","06/30/2014","02/28/2014","113978846","","Non-M/WBE"
"CT181620131430286","","Printers Inkjet","4","15434","15434","0","CANON SOLUTIONS AMERICA INC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","OFFICE EQUIPMENT MAINTENANCE, PRINTING SUPPLIES, PURCH DATA PROCESSING EQUIPT, SUPPLIES + MATERIALS - GENERAL","Goods","06/24/2013","06/30/2013","06/25/2013","816B-ADMA-13-9659-N00-2","","Non-M/WBE"
"CT107120151416681","","EMC SUPPORT CONTRACT FOR NET WORK EQUIPMENT ( NS480) AT PATH","1","15427.57","15427.57","15427.57","DATALINK CORP","No","N/A","Department of Homeless Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","01/22/2015","01/22/2016","01/23/2015","15DHS393","","Non-M/WBE"
"CT185020151410129","","AIR CONDITION UNIT","1","15415.5","15415.5","15415.5","CARRIER RENTAL SYSTEMS INC DBA SPOT COOLERS","No","N/A","Department of Design and Construction","WORK/LABOR","SMALL PURCHASE - WRITTEN","CAPITAL PURCHASED EQUIPMENT","Not Classified","10/28/2014","06/30/2015","10/28/2014","20152011086","","Non-M/WBE"
"CT180620141407763","","Perform asbestos abatement pursuant to hpd spec.","1","15410","15410","15410","B&N&K RESTORATION CO., INC.","No","N/A","Housing Preservation and Development","CONSTRUCTION","SMALL PURCHASE - WRITTEN","MAINT & REP GENERAL","Construction Services","09/26/2013","09/25/2014","10/08/2013","80614KE00567","","Non-M/WBE"
"CT186620151421028","","LICENSING QMATIC INTEGRATION","1","15408.3","15408.3","0","TECHNICAL COMMUNITIES INC","No","N/A","Department of Consumer Affairs","OTHERS","SMALL PURCHASE - UNDER $5,000","EQUIPMENT GENERAL, OTHR SERV AND CHRGS-GENERAL","Goods","04/13/2015","06/30/2015","04/24/2015","QMATICSURVEY","","Non-M/WBE"
"CT184620151423251","","134407846-Various mechanize equipments for Boroughwide use","1","15405","15405","0","FINESSE CREATIONS INC","No","N/A","Department of Parks and Recreation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","04/13/2015","06/30/2015","04/17/2015","134407846","","Women"
"CT107120141401608","","NO COMPETITION FY12 PAYMENT","1","15400.43","15400.43","15400.43","RASHEL CONSTRUCTION CORP","No","N/A","Department of Homeless Services","CONSTRUCTION","SMALL PURCHASE - UNDER $5,000","MAINT & REP GENERAL","Construction Services","07/22/2013","06/30/2014","07/25/2013","14DHS191","","Asian American"
