Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CTA104020159586461","","IT Consulting Services - Programmer/Analyst II - B2703B","1","287960.4","287960.4","0","STEFANINI, INC.","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES","Professional Services","04/23/2015","04/22/2017","05/26/2015","B2703","1C58315","Non-M/WBE"
"CT185720145401171","","PROCURE OCE ARIZONA FLATBED PRINTERS FOR HRA","3","287489.16","287489.16","32322.03","CANON SOLUTIONS AMERICA INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","COMPETITIVE SEALED BIDDING","OFFICE EQUIPMENT MAINTENANCE","Goods","12/07/2013","12/06/2018","12/17/2013","85713B0217001","1300421/1400120","Non-M/WBE"
"CT126020141412758","","To provide shelter to Runaway and Homeless Youth in NYC.","2","287376","287376","287376","ALI FORNEY CENTER","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2013","06/30/2014","02/14/2014","26014L0355001","26014009315L","Non-M/WBE"
"CTA104020159585666","","IT Consulting Services - Specialist Level I","1","287040","287040","85469.61","TEK SYSTEMS INC","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES, PROF SERV OTHER","Professional Services","09/10/2014","09/09/2016","10/20/2014","SR097","1C58308","Non-M/WBE"
"MA104020149474451","","Brainpop Software","1","287000","287000","708835","BRAINPOP LLC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","DEPT OF ED LISTING APPLICATION","","Goods","05/01/2014","04/30/2021","04/08/2014","R1022","R102201","Non-M/WBE"
"CT185020151412920","","RADIOLOGY DENTAL EQUIPMENT","1","287000","287000","0","UNION COMMUNITY HEALTH CENTER","No","N/A","Department of Design and Construction","SUPPLIES/MATERIALS/EQUIPMENT","BORO NEEDS/DISCRETIONARY FUND","CAPITAL PURCHASED EQUIPMENT","Goods","01/19/2015","01/19/2020","01/16/2015","85014L0043001","","Non-M/WBE"
"CT112520150000038","","TRANSPORTATION SERVICES FOR THE ELDERLY","3","258910","286983","248609.95","JAMAICA SERVICE PROGRAM FOR OLDER ADULTS","No","N/A","Department for the Aging","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","06/04/2014","12507P0009CNVA014","12515TRNA462","Non-M/WBE"
"CTA185820137208192","","ITCS NEGOTIATED ACQUISITION - DEEP DATASHARE DEVELOPER","2","90595.2","286884.8","264047.26","COMSYS INFORMATION TECHNOLOGY SERVICES, LLC","No","N/A","Department of Information Technology and Telecommunications","CONSULTANT","MULTIPLE AWARDS","CAPITAL PURCHASED EQUIPMENT","Professional Services","01/07/2013","07/17/2014","07/08/2013","85811O0027001N001","","Non-M/WBE"
"MA185720151201398","","TO PROCURE TIME, DATE AND PAYROLL STAMPING MACHINES FOR NYC.","1","286770","286770","10722","TIME EQUIPMENT CORP","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","01/01/2015","12/31/2019","12/19/2014","85714B0119002","1400257/3587072","Non-M/WBE"
"CT104020159550110","","UPK-Universal Pre-Kindergarten Service","4","286650","286650","90772.5","4 ANGELS DAY CARE INC","No","N/A","Department of Education","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2014","06/30/2017","07/18/2014","R1015","","Black American"
"CT185720145400526","","PROCURE TRAILER MOUNTED GENERATORS FOR D.O.T.","1","286424.01","286424.01","0","ON SITE ENERGY COMPANY INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","EMERGENCY","CAPITAL PURCHASED EQUIPMENT","Goods","10/05/2013","10/05/2014","09/20/2013","85713E0023001","1300325/1350075","Non-M/WBE"
"CT104320131429255","","MASTER PLAN REQUIREMENTS CONTRACT - CUNY CAMPUSES","4","1","286332","138588.76","AECOM USA INC","No","N/A","City University Construction Fund","CONSULTANT","REQUEST FOR  PROPOSAL (RFP)","OTHER EXPENDITURES-GENERAL, OTHER EXPENDITURES-REPORTABLE","Not Classified","06/20/2013","06/19/2016","06/27/2013","04213CITYCUCF0112","","Non-M/WBE"
"CT126020150003272","","Service Option IV / Adolescent Literacy - Comp. 3","2","286047","286047","57808.26","THE CHILDREN'S AID SOCIETY","No","N/A","Department of Youth and Community Development","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2017","10/08/2014","26014P0001026","260150766624","Non-M/WBE"
"CT103920141416849","","VIDEO SURVEILLANCE SYSTEM","1","285957","285957","276171","PLUGOUT, LLC","No","N/A","Queens Borough Public Library","SUPPLIES/MATERIALS/EQUIPMENT","COMPETITIVE SEALED BIDDING","CAPITAL PURCHASED EQUIPMENT","Goods","03/12/2014","03/12/2019","04/22/2014","1003900047692","","Non-M/WBE"
"CT110220141424557","","DISTRICT OFFICE LEASE SUBMISSION FOR CM GARODNICK","5","285890.8","285890.8","80569.19","211 EAST LH LLC","No","N/A","City Council","MISCELLANEOUSPROPERTYRENTAL","LESSEE NEGOTIATION","RENTALS - LAND BLDGS & STRUCTS","Not Classified","01/01/2014","12/31/2017","05/15/2014","10220142027603","","Individuals and Others"
"CT182620141411611","","Preventive maintenance and repair of chemical pumps.","6","262000","285799","188595.2","STRATIS CONTRACTING CORP.","No","N/A","Department of Environmental Protection","WORK/LABOR","RENEWAL OF CONTRACT","MAINT & REP GENERAL","Standardized Services","02/21/2014","02/20/2016","02/26/2014","82611B0059001A003","82612PMCMP12","Non-M/WBE"
"CT185720145403316","","SCUBA/SEATTLE SYSTEM STORAGE UNITS FOR EMS STATIONS","2","285576.73","285576.73","285576.73","GEAR GRID LLC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","EQUIPMENT GENERAL","Goods","06/13/2014","02/13/2017","06/24/2014","20140D01423","4-605129","Non-M/WBE"
"CTA104020149486342","","IT Consulting Services","11","285085","285085","123334.42","COMPUTER TASK GROUP INC.","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES, PROF SERV OTHER","Professional Services","04/01/2014","03/31/2016","04/11/2014","B2414","1C58323","Non-M/WBE"
"CT185020141427946","001","PLUMBING","1","285000","285000","0","EASTERN PLUMBING & MECHANICAL CONTRACTING,INC","Yes","PADILLA CONSTRUCTION SERVICES, INC.. PCS","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","04/03/2015","04/23/2015","07/11/2014","","","Women"
"CT185020141401337","","CONSTRUCTION OF WATER MAIN, QUEENS","1","285000","285000","798.8","NEW YORK CITY TRANSIT AUT HORITY-PARATRANSIT","No","N/A","Department of Design and Construction","FORCEACCOUNTAGREEMENT","FORCE ACCOUNT NEGOTIATION","IOTB CONSTRUCTION","Standardized Services","09/02/2013","09/01/2014","09/24/2013","8502013TA0009F","","Individuals and Others"
"CT126020151403287","","Service Option IV - Adolescent Literacy - Comp 4","4","285000","285000","88381.74","HELLENIC AMERICAN NEIGHBORHOOD ACTION CENTER, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2017","08/25/2014","26014P0001083","260150766626","Non-M/WBE"
"CT112520151415576","","SENIOR SERVICES SUPPORT, OPERATING COSTS","2","210000","285000","168779.81","SBH COMMUNITY SERVICE NETWORK INC SEPHARDIC BIKUR HOLIM","No","N/A","Department for the Aging","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","02/06/2015","12515L0036001A001","12515DISC2YL","Non-M/WBE"
"MA104020159572696","","Social Studies PD and Direct Student Services","1","285000","285000","0","INTREPID MUSEUM FOUNDATION","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RFP FROM A PQVL","","Professional Services","12/01/2014","08/31/2019","12/12/2014","R0702","QR702BO","Non-M/WBE"
"CTA104020149485666","","IT Consulting Services - Project Manager III","23","284960","284960","153011.89","UNIVERSAL TECHNOLOGIES, LLC","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES, PROF SERV OTHER","Professional Services","11/04/2013","11/03/2015","11/08/2013","B2388","","Women"
"CT112520151424857","","SENIOR SERVICES SUPPORT, OPERATING COSTS","1","284500","284500","0","SELFHELP COMMUNITY SERVICES, INC.","No","N/A","Department for the Aging","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2015","05/21/2015","12515L0024001","12515DISCN49","Non-M/WBE"
"CT185820141416174","","Maintenance Renewal","2","284500","284500","284500","GENESYS TELECOMMUNICATIONS LABORATORIES","No","N/A","Department of Information Technology and Telecommunications","WORK/LABOR","RENEWAL OF CONTRACT","DATA PROCESSING EQUIPMENT MAINTENANCE","Professional Services","07/01/2013","06/30/2015","01/30/2014","85812X0003CNVR002","","Non-M/WBE"
"CTA104020159586358","","IT Consulting Services - Lead.Net Architect/Developer","1","284429.6","284429.6","32916.48","COMPUTER TASK GROUP INC.","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES","Professional Services","02/02/2015","02/01/2017","05/07/2015","B2611","1C58323","Non-M/WBE"
"CT182620140000317","","CAT-422 - Sludge Removal at Grand Gorge, Tannersville & PH","5","283996.25","283996.25","142978.03","RESIDUALS MANAGEMENT SERVICES INC EARTHCARE","No","N/A","Department of Environmental Protection","WORK/LABOR","COMPETITIVE SEALED BIDDING","CONTRACTUAL SERVICES GENERAL","Standardized Services","07/01/2013","06/30/2015","06/18/2013","82613B0005001","82613WS00018","Non-M/WBE"
"CT185720135400857","","COMMUNICATION CONTROL UNITS","1","283933.42","283933.42","283931.42","BLUEWATER COMMUNICATIONS GROUP LLC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","01/01/2013","12/31/2013","11/08/2012","13000883","1300149","Non-M/WBE"
"CTA104020159586026","","IT Consulting Services - Specialist Level I - TON-B2610A","3","283920","283920","34710","NTT DATA INC.","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES","Professional Services","12/16/2014","12/15/2016","02/18/2015","B2610","1C58321","Non-M/WBE"
"CTA104020159586462","","IT Consulting Services -Programmer Analyst Level II - B2703A","1","283920","283920","0","EXPERIS US INC","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES","Professional Services","04/23/2015","04/22/2017","05/19/2015","B2703","1C58327","Non-M/WBE"
"CT104020149453981","","students with intellectual disabilities competitive sports","4","283860","283860","48610.38","SPECIAL OLYMPICS NEW YORK INC","No","N/A","Department of Education","PROGRAMS","NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES","PROF SERV DIRECT EDUC SERV","Human Services","07/01/2013","06/30/2018","12/06/2013","NS000","","Non-M/WBE"
"CT106820141400932","","Coach Bus Services (Multiple Agencies)","7","283560","283560","3752","CORPORATE TRANSPORTATION GROUP LTD","No","N/A","Administration for Children's Services","REQUIREMENTS-SERVICES","COMPETITIVE SEALED BIDDING","CHILD WELFARE SERVICES, PROTECTIVE SERVICES FOR ADULTS, TRANSPORTATION EXPENDITURES","Standardized Services","07/01/2013","06/30/2016","09/18/2013","06812B0005010","","Non-M/WBE"
"MMA104020149480032","","IT Professional Services Class 1","1","283555","283555","0","EXPERIS US INC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","REQUEST FOR  PROPOSAL (RFP)","","Professional Services","07/01/2013","06/30/2014","08/22/2013","1C583","1C58333","Non-M/WBE"
"CT184620151412512","011","Safety Surfacing (Rubber Mat) for Play Equipment","1","282884.06","282884.06","0","MITCHELL RUBBER PRODUCTS","Yes","WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Standardized Services","03/15/2015","07/02/2016","12/30/2014","","","Non-M/WBE"
"CT126020131423166","","2013 Summer Youth Employment Program RFP","30","195000","282750","217882.15","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PAYMENTS TO DELEGATE AGENCIES","Human Services","04/01/2013","03/31/2016","06/11/2013","26013P0115CNVA002","260130090901","Non-M/WBE"
"CT184620141419969","","ELECTRICAL WORK MARINAS","10","182538","282538","146941.86","G-SQUARED ELECTRIC LLC","No","N/A","Department of Parks and Recreation","REQUIREMENTS-SERVICES","COMPETITIVE SEALED BIDDING","CONTRACTUAL SERVICES GENERAL, MAINT & REP GENERAL","Standardized Services","04/14/2014","04/13/2016","04/11/2014","84614B0015001A001","","Women"
"CT181920141409707","","RADIOLOGY DIGITAL IMAGING SYSTEM","2","282402.24","282402.24","0","AGFA HEALTHCARE CORPORATION","No","N/A","Health and Hospitals Corporation","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","02/25/2014","09/30/2015","06/09/2014","000000","","Non-M/WBE"
"CT106820151400008","","FY15 BASELINE CHILD CARE NAEs","4","282355","282355","274071","WEST SIDE MONTESSORI SCHOOL","No","N/A","Administration for Children's Services","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","DAY CARE OF CHILDREN","Human Services","07/01/2014","06/30/2015","07/25/2014","06814L0040001N001","","Non-M/WBE"
"CT106820141413382","","CHILD CARE SERVICES","4","282355","282355","248739","WEST SIDE MONTESSORI SCHOOL","No","N/A","Administration for Children's Services","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","DAY CARE OF CHILDREN","Human Services","07/01/2013","06/30/2014","12/30/2013","06814L0040001","","Non-M/WBE"
"CT182620131428503","008","HVAC","1","282240","282240","0","SILKAIR CORP","Yes","ACME INDUSTRIAL INC.","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","03/01/2015","07/02/2015","07/02/2013","","82613WPC1291","Non-M/WBE"
"CT182620131428503","007","HVAC","1","282240","282240","0","SILKAIR CORP","Yes","ACME INDUSTRIAL INC.","Department of Environmental Protection","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","03/01/2015","07/02/2015","07/02/2013","","82613WPC1291","Non-M/WBE"
"CT126020150003045","","Service Option IV-Adolescent Literacy -Comp 1 Bronx","4","282237","282237","69732","THE CHILDREN'S AID SOCIETY","No","N/A","Department of Youth and Community Development","PROGRAMS","REQUEST FOR  PROPOSAL (RFP)","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2014","06/30/2017","10/07/2014","26014P0001025","260150766623","Non-M/WBE"
"MA104020159570301","","Arts Education Services","1","282000","282000","14000","CHILDREN'S MUSEUM OF THE ARTS","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RFP FROM A PQVL","","Professional Services","07/01/2014","04/30/2019","06/27/2014","R0891","QR891DG","Non-M/WBE"
"CT126020141406062","","OST Middle School NonTarg  Manhattan","4","282000","282000","278721.22","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","11/04/2013","26014124328L","26014L0047001","Non-M/WBE"
"CT181920151417779","","GEN. CONSTRUCTION -16-2014004-CASTLESTONE CONSTRUCTION CORP.","1","281991","281991","166533","CASTLESTONE CONSTRUCTION CORP.","No","N/A","Health and Hospitals Corporation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","CONSTRUCTION-BUILDINGS","Construction Services","11/12/2013","03/11/2014","03/16/2015","000000","","Asian American"
"MA185720141201487","","PROCURE ACETYLENE FOR THE CITY OF N.Y.","1","281875","281875","79858.36","PRAXAIR DISTRIBUTION MID ATLANTIC LLC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","11/25/2013","11/24/2018","11/21/2013","85713B0167001","3487073","Non-M/WBE"
"MA185720141200317","","PROCURE OVER THE ROAD TRACTORS FOR CITY OF NY","1","281280","281280","312523.5","GABRIELLI TRUCK SALES LTD","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","08/01/2013","07/31/2016","08/13/2013","85713B0218001","3487019","Non-M/WBE"
"CT185720145402596","","netapp hardware and support for ocec project","2","280987.52","280987.52","280987.52","WEBHOUSE INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT, DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","04/01/2014","03/31/2017","05/09/2014","85814RQ00332-A","1400419-1450110","Non-M/WBE"
"CT181920141403725","","ELECTROCARDIOGRAPH (EKG)","1","280931.47","280931.47","280931.47","PHILIPS ELECTRONICS NORTH AMERICA CORP","No","N/A","Health and Hospitals Corporation","REQUIREMENTS-GOODS","INTERGOVERNMENTAL PROCUREMENT","CONSTRUCTION-BUILDINGS","Goods","08/15/2013","08/31/2015","09/18/2013","000000","","Non-M/WBE"
"CT185720155402221","","Procurement of TABLEAU LICENSES for PMIS Replacement","1","280911","280911","280911","Triad Technology Partners, LLC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","DATA PROCESSING EQUIPMENT MAINTENANCE","Goods","03/02/2015","03/02/2016","04/07/2015","82615O0068001","DMS 5-306001","Non-M/WBE"
"CT112620151414568","","SUPPORT GRANTEES MISSION AND CULTURAL EVENTS","1","280800","280800","224640","ARTS CONNECTION INC THE","No","N/A","Department of Cultural Affairs","PROGRAMS","GRANTS","PAY TO CULTURAL INSTITUTIONS","Human Services","07/01/2014","06/30/2015","01/15/2015","126153800055","","Non-M/WBE"
"CT104220151412001","","FURNITURE AND EQUIPMENT FOR LEHMAN COLLEGE","1","280666.26","280666.26","0","TRENDWAY CORPORATION","No","N/A","City University of New York","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","11/03/2014","12/31/2014","01/06/2015","04215LM022013112114","","Non-M/WBE"
"CT185720155400391","","IBM V7000 STORAGE/3 YRS SUPPORT","1","280572.02","280572.02","280572.02","INTERNATIONAL BUSINESS MACHINES CORP","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","SUPPLIES/MATERIALS/EQUIPMENT","INTERGOVERNMENTAL PROCUREMENT","CAPITAL PURCHASED EQUIPMENT","Goods","07/01/2014","06/30/2017","09/30/2014","15GSCMI06401","1500114/1550013","Non-M/WBE"
"MA185720131201802","","TO PROCURE ASPHALT, LIQUID - RC 70 FOR D.O.T.","3","280476.18","280476.18","347455.68","DOSCH-KING COMPANY INC","No","N/A","DCASDIVISION OF MUNICIPAL SUPPLY SERVICE","DMS-REQUIREMENTSCONTRACT(RC)","COMPETITIVE SEALED BIDDING","","Goods","02/06/2013","02/05/2015","02/06/2013","85712B0101","3387091","Non-M/WBE"
"CTA104020149485636","","IT Consulting Services - Programmer Analyst II","8","280280","280280","137137","EXPERIS US INC","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES","Professional Services","10/21/2013","10/20/2015","10/17/2013","B2371","1C58327","Non-M/WBE"
"CTA104020149486296","","IT Consulting Services - Programmer Analyst Level II","5","280280","280280","134807.75","EXPERIS US INC","No","N/A","Department of Education","CONSULTANT","MULTIPLE AWARDS","PROF SERV COMPUTER SERVICES","Professional Services","03/19/2014","03/18/2016","04/07/2014","B2483","1C58327","Non-M/WBE"
"CT126020141415829","","OST CTL","4","280000","280000","279669.9","BROOKLYN BUREAU OF COMMUNITY SERVICE","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","04/10/2014","26014124234L","26014L1403001","Non-M/WBE"
"CT126020141416742","","OST Elementary- Target Brooklyn","4","280000","280000","271572.87","BROOKLYN BUREAU OF COMMUNITY SERVICE","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","04/10/2014","26014124236L","26014L1404001","Non-M/WBE"
"CT126020151402626","","Out of School Time Elementary School Program","3","200000","280000","140331.21","SCHOOL SETTLEMENT ASSOC INC","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","08/28/2014","26015125220M","","Non-M/WBE"
"CT126020151400828","","Out of School Time Elementary School Program","3","200000","280000","184320.7","THE CHILDREN'S AID SOCIETY","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","07/23/2014","26015124313M","","Non-M/WBE"
"CT126020151401507","","Out of School Time Elementary School Program","4","200000","280000","232871.58","SPORTS & ARTS IN SCHOOLS FOUNDATION, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","09/10/2014","26015124138M","","Non-M/WBE"
"CT126020141408321","","OST Elem Non Targ Bklyn P.S.327 Dr. Rose E. English School","6","280000","280000","273110.32","THE YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF THE CITY OF NY","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","05/19/2014","26014L0184001","26014124257L","Non-M/WBE"
"CT126020151400961","","Out of School Time Elementary School Program","3","200000","280000","250775.83","UNION SETTLEMENT ASSOCIATION","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","08/05/2014","26015124327M","","Non-M/WBE"
"CT126020141407697","","OST Elem NonTarg Manhattan P.S. 165 Robert E. Simon School","6","280000","280000","278204.69","YMCA OF GREATER NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","12/27/2013","26014L0125001","26014124332L","Non-M/WBE"
"CT126020151401203","","Out of School Time Elementary School program","5","200000","280000","218539.5","SAFE SPACE NYC, INC.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","08/07/2014","26015124432M","","Non-M/WBE"
"CT126020150003230","","Out of School Time Elementary School Program","3","200000","280000","229938.49","POLICE ATHLETIC LEAGUE NEW","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","07/25/2014","26015124508M","","Non-M/WBE"
"CT126020141405947","","OST Elementary NonTarg Manhattan","4","280000","280000","278958.41","THE CHILDREN'S AID SOCIETY","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","02/25/2014","26014L0104001","26014124316L","Non-M/WBE"
"CT126020141407979","","OSTElementary Target Brooklyn PS123 Suydam School","3","280000","280000","279956.5","COALITION FOR HISPANIC FAMILY SERVICES","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","EDUCATION & REC FOR YOUTH PRGM","Human Services","09/01/2013","06/30/2014","11/04/2013","26014124273L","26014L0176001","Non-M/WBE"
"MA104020139373675","","Arts Education Services","1","280000","280000","214200","EPIC THEATRE CENTER INC","No","N/A","Department of Education","DEPT OF ED-REQUIREMENT CONTRACT","RFP FROM A PQVL","","Professional Services","01/01/2013","08/31/2017","01/04/2013","R0891","QR891BF","Non-M/WBE"
"CT126020151400432","","Out of School Time Elementary School Program","3","200000","280000","207270.58","THE YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF THE CITY OF NY","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","08/08/2014","26015124258M","","Non-M/WBE"
"CT126020151401055","","Out of School Time Elementary School Program","4","200000","280000","212017.34","SCO FAMILY OF SERVICES","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","07/29/2014","26015124280M","","Non-M/WBE"
"CT126020151401517","","Out of School Time Elementary School Program","3","200000","280000","197202.37","THE JACOB A. RIIS NEIGBORHOOD SETTLEMENT","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","08/13/2014","26015124425M","","Non-M/WBE"
"CT104020149452197","","UPK-Universal Pre-Kindergarten Service","3","280000","280000","142880","HARLEM CHILDREN'S ZONE INC","No","N/A","Department of Education","PROGRAMS","RENEWAL OF CONTRACT","PMTS CONTRACT/CORPORAT SCHOOL","Human Services","07/01/2013","06/30/2015","09/03/2013","R0819","","Non-M/WBE"
"CT126020151400704","","Out of School Time Elementary School program","5","200000","280000","239228.91","BERGEN BASIN COMM. DEV. CORP. MILLENIUM DEVELOPMENT CORP.","No","N/A","Department of Youth and Community Development","PROGRAMS","NEG ACQUISITSION  EXTN AND DOE NEGOTIATED SERVICES EXTN","EDUCATION & REC FOR YOUTH PRGM","Human Services","07/01/2014","06/30/2015","07/28/2014","26015125408M","","Non-M/WBE"
