Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT185620145400018","","BLANKET ORDER ELEVATOR PARTS","2","25000","25000","24787.03","PINA M. INC","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","07/01/2013","06/30/2014","07/09/2013","85614390003","","Women"
"CT185620135402041","","MEDICAL APPEALS AND REINSTATEMENTS","4","25000","25000","12100","JURISOLUTIONS, INC.","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Goods","02/06/2013","06/30/2013","02/06/2013","85613020914","","Women"
"CT104020143012715","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","12495","STATE OF NEW YORK","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","10/23/2013","06/30/2014","10/23/2013","03","","Individuals and Others"
"CT106820151406317","","TEMP PORTER/CLEANERS SECURE - CROSSROADS - BROOKLYN","2","25000","25000","25000","DDRT APEX, LLC EXPRESS PERSONNEL SERVICES","No","N/A","Administration for Children's Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","TEMPORARY SERVICES","Goods","08/01/2014","08/31/2014","09/11/2014","15ACS732","","Black American"
"CT104020133018128","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","16750","LEARNER-CENTERED INITIATIVES","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","01/04/2013","06/30/2013","01/04/2013","09","","Hispanic American"
"CT104020143006446","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","0","STATE OF NEW YORK","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","09/20/2013","06/30/2014","09/20/2013","03","","Individuals and Others"
"CT106820141400052","","BLANKET ORDER FOR VARIOUS PAPERS STOCKS","3","25000","25000","16361.6","ACTIV SYSTEMS INC","No","N/A","Administration for Children's Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","07/03/2013","01/31/2014","07/03/2013","14ACS028","","Women"
"CT107220141401442","","FURNISHING AND SUPPLY OF PLYWOOD","2","25000","25000","24984","ORIENTAL LUMBER INC","No","N/A","Department of Correction","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","07/19/2013","09/30/2014","07/19/2013","2-1601-0043/2014","","Asian American"
"CT106820141418948","","Temporary Cleaner Porter @ ACS/Family","2","25000","25000","0","PENDA AIKEN INC","No","N/A","Administration for Children's Services","WORK/LABOR","SMALL PURCHASE - WRITTEN","CHILD WELFARE SERVICES","Goods","02/26/2014","06/30/2014","02/25/2014","14AC1195","","Black American"
"CT182620131420255","","GELMAN PETRI DISHES & MEMBRANE FILTERS","4","25000","25000","22177.1","PINA M. INC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MEDICAL,SURGICAL & LAB SUPPLY","Goods","03/04/2013","03/04/2014","03/01/2013","3018302","","Women"
"CT104020133041972","","COMPETITIVE GRANT-SERVICES","1","25000","25000","13214.4","STATE OF NEW YORK","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","04/05/2013","06/30/2013","04/06/2013","08","","Individuals and Others"
"CT184120151405208","","WEEDING OF PARKING FIELDS FOR DOT/TR VARIOUS LOCATIONS","1","25000","25000","0","U. ARIAS CORPORTATION","No","N/A","Department of Transportation","WORK/LABOR","SMALL PURCHASE - WRITTEN","CONTRACTUAL SERVICES GENERAL","Not Classified","09/22/2014","06/30/2015","09/11/2014","84115PO034TR","","Hispanic American"
"CT107220140003784","","SHEET ROCK","2","25000","25000","14515","FLUSHING BUILDING SUPPLY","No","N/A","Department of Correction","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","06/28/2013","09/30/2014","07/02/2013","3-1603-0008-14","","Asian American"
"CT104020143004554","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","10500","LEARNER-CENTERED INITIATIVES","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","09/11/2013","06/30/2014","09/11/2013","94","","Hispanic American"
"CT104020143054057","","3 BIDS-COMMODITIES","1","25000","25000","14999","AMAZING DESTINATIONS LTD","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","04/11/2014","06/30/2014","04/11/2014","02","","Women"
"CT104020133028469","","CANCEL","3","25000","25000","18925","LEARNER-CENTERED INITIATIVES","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","10/15/2013","06/30/2014","02/26/2013","10","","Hispanic American"
"CT185020141412577","004","Soil Sampling & Characterization report preparation","1","25000","25000","0","AMERICAN ENVIRON.  SOLUTIONS INC.","Yes","EIC.ASSOCIATES INC","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Professional Services","05/12/2014","12/31/2016","02/26/2014","","","Non-M/WBE"
"CT185020141416997","006","Environmental Consultant","1","25000","25000","0","D & B ENGINEERS AND ARCHITECTS, PC","Yes","PERFETTO CONTRACTING CORP","Department of Design and Construction","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Professional Services","07/02/2014","07/01/2015","06/10/2014","0000493030","","Non-M/WBE"
"CT107220151403456","003","electricial contronts","1","25000","25000","0","ASCO SERVICES INC","Yes","ACME INDUSTRIAL INC.","Department of Correction","REQUIREMENTS","COMPETITIVE SEALED BIDDING","","Not Classified","01/05/2015","12/31/2015","09/19/2014","","072201449SSD","Non-M/WBE"
"CT107120151402926","003","Audio-Visual-Acoustical Professional Services","1","25000","25000","0","SHEN MILSOM WILKE","Yes","HATCH MOTT MACDONALD NY INC","Department of Homeless Services","REQUIREMENTS-CONSTRUCTION","REQUEST FOR  PROPOSAL (RFP)","","Professional Services","07/01/2014","06/30/2017","08/25/2014","","","Non-M/WBE"
"CT185020151400550","004","Compaction testing- City-wide","1","25000","25000","3371.88","CM TESTING LABORATORY INC","Yes","JOHN PICONE INC","Department of Design and Construction","CONSTRUCTION","PQVL COMPETITVE BID LIST","","Professional Services","09/26/2014","09/25/2015","09/24/2014","","8503013WM0015C","Non-M/WBE"
"CT184620151409184","007","Lawn/Planting","1","25000","25000","0","ASPEN LANDSCAPING CONTRACTING, INC","Yes","TBO SITESCAPES, INC.","Department of Parks and Recreation","CONSTRUCTION","COMPETITIVE SEALED BIDDING","","Construction Services","05/01/2015","08/29/2015","11/07/2014","","","Hispanic American"
"CT185020151400550","009","Plumbing services","1","25000","25000","5066.32","JPP PLUMBING LLC","Yes","JOHN PICONE INC","Department of Design and Construction","CONSTRUCTION","PQVL COMPETITVE BID LIST","","Construction Services","02/01/2015","09/25/2015","09/24/2014","","8503013WM0015C","Non-M/WBE"
"CT104020153009409","","3 BIDS-SERVICES","1","25000","25000","20000","THE MEDIA SPOT LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","09/24/2014","06/30/2015","09/24/2014","15","","Non-M/WBE"
"CT104020153003298","","SOLE VENDOR-COMMODITIES","1","25000","25000","23918.93","COUNCIL ON THE ENVIRONMENT INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","FOOD & FORAGE SUPPLIES","Goods","08/14/2014","06/30/2015","08/14/2014","58","","Non-M/WBE"
"CT106820151421229","","GRAPHIC ART SERVICES","1","25000","25000","22400","Johnny A Marmolejos","No","N/A","Administration for Children's Services","CONSULTANT","SMALL PURCHASE - WRITTEN","ADVERTISING","Not Classified","03/19/2015","06/30/2015","03/19/2015","15AC1089","","Non-M/WBE"
"CT112520141426187","","DISACK SUUPORT OPERATING COSTS","4","25000","25000","24558.39","JAMAICA SERVICE PROGRAM FOR OLDER ADULTS","No","N/A","Department for the Aging","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","06/11/2014","12514L0205001","12514DISCEWA","Non-M/WBE"
"CT104020153005426","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24840","SCHOOL BUSINESS CONSULTANTS OF NY LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","09/10/2014","06/30/2015","09/10/2014","08","","Non-M/WBE"
"CT104020153002971","","CHANGE NOTICE","2","25000","25000","14638.8","FLEETWASH INC.","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","06/01/2015","06/30/2015","08/11/2014","58","","Non-M/WBE"
"CT104020153056847","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","25000","CENGAGE LEARNING INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/31/2015","06/30/2015","03/31/2015","40","","Non-M/WBE"
"CT104020153056534","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","9795.56","BARNES & NOBLE BOOKSELLERS INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","03/31/2015","06/30/2015","03/31/2015","40","","Non-M/WBE"
"CT104020153003684","","CHANGE NOTICE","3","25000","25000","8191.79","DOHERTY BREADS LLC PANERA BREAD","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","04/14/2015","06/30/2015","08/25/2014","40","","Non-M/WBE"
"CT126020151409918","","DACA Outreach Services,  Bronx","1","25000","25000","7060.48","Organizacion Juventud Ecuatoriana Inc.","No","N/A","Department of Youth and Community Development","PROGRAMS","RFP FROM A PQVL","PAYMENTS TO DELEGATE AGENCIES","Human Services","09/01/2014","06/30/2015","01/05/2015","260150077174","","Non-M/WBE"
"CT104020153017316","","3 BIDS-SERVICES-1092014","1","25000","25000","8160","LET'S PLAY CHESS, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","11/03/2014","06/30/2015","11/03/2014","20","","Non-M/WBE"
"CT110220151400997","","LEGAL SERVICES","2","25000","25000","23915.85","STEPTOE & JOHNSON LLP","No","N/A","City Council","CONSULTANT","SMALL PURCHASE - WRITTEN","PROF SERV LEGAL SERVICES","Professional Services","06/01/2014","06/30/2015","07/14/2014","1022015200121","","Non-M/WBE"
"CT104020153004873","","3 BIDS-SERVICES","1","25000","25000","11408","PC LEARNING CENTERS INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","09/03/2014","06/30/2015","09/03/2014","40","","Non-M/WBE"
"CT104020133040933","","CLOSE OUT","2","25000","25000","22583.06","SKYLINE CREDIT RIDE INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Human Services","06/17/2013","06/30/2013","03/27/2013","61","","Non-M/WBE"
"CT104020143041891","","VENDOR RECEIVED FULL PAYMENT","3","25000","25000","14280","COMPUTER ASSISTED TESTING SERVICE INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","10/06/2014","06/30/2015","04/02/2014","24","","Non-M/WBE"
"CT104020153007101","","3 BIDS-COMMODITIES","1","25000","25000","14788.48","CDW GOVERNMENT LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","09/15/2014","06/30/2015","09/15/2014","02","","Non-M/WBE"
"CT104020133035448","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24500","BLACK SPECTRUM THEATER CO.,INC B.S.T.C.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/15/2013","06/30/2013","03/15/2013","19","","Non-M/WBE"
"CT104020133047135","","CLOSE OUT","2","25000","25000","14261.5","FIRST CLASS CAR LIMO","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Human Services","06/17/2013","06/30/2013","04/06/2013","61","","Non-M/WBE"
"CT180620141404291","","SUBSCRIPTION RENEWAL","4","25000","25000","24528","PUBLIC DATA CORPORATION","No","N/A","Housing Preservation and Development","SUBSCRIPTIONS","SMALL PURCH -SUBSCRIPTION ETC","BOOKS-OTHER","Professional Services","07/01/2013","06/30/2014","10/22/2013","806141000240","","Non-M/WBE"
"CT104020153007607","","SOLE VENDOR-COMMODITIES","1","25000","25000","15000","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","09/17/2014","06/30/2015","09/17/2014","10","","Non-M/WBE"
"CT104020143048394","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","16000","HOSTOS COMMUNITY COLLEGE AUXILIARY ENTERPRISES CORPORATION","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","04/03/2014","06/30/2014","04/03/2014","07","","Non-M/WBE"
"CT104020153008299","","NEGOTIATED SERVICES-COMMODITIES","2","25000","25000","0","AMERICAN EXPRESS TRAVEL REMIT PROCESS CENTER","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","10/08/2014","06/30/2015","10/06/2014","54","","Non-M/WBE"
"CT104020153004216","","SOLE VENDOR-COMMODITIES","1","25000","25000","18251.76","AMERICAN READING CO.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","09/03/2014","06/30/2015","09/03/2014","21","","Non-M/WBE"
"CT104020143044315","","3 BIDS-COMMODITIES-14-081597","2","25000","25000","11137.88","K LOG INCORPORATED","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL, SUPPLIES + MATERIALS - GENERAL","Goods","03/31/2014","06/30/2014","03/31/2014","20","","Non-M/WBE"
"CT104020143049344","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","9750","DCCA LLC. DORAL ARROWWOOD","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","04/08/2014","06/30/2014","04/08/2014","10","","Non-M/WBE"
"CT104020153000857","","SOLE VENDOR-COMMODITIES","1","25000","25000","12796.96","LAKESHORE EQUIPMENT COMPANY LAKESHORE LEARNING MATERIALS","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","07/23/2014","06/30/2015","07/23/2014","17","","Non-M/WBE"
"CT104020153007507","","3 BIDS-COMMODITIES","1","25000","25000","13089.02","MOHAWK RESOURCES LTD","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","09/17/2014","06/30/2015","09/17/2014","79","","Non-M/WBE"
"CT104020133047548","","3 BIDS-COMMODITIES-526296-000","1","25000","25000","11372.8","HERTZ FURNITURE SYSTEMS LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","04/08/2013","06/30/2013","04/08/2013","32","","Non-M/WBE"
"CT104020143040664","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","19127","THE CRENULATED COMPANY LTD","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/21/2014","06/30/2014","03/21/2014","09","","Non-M/WBE"
"CT106820131426454","","BLANKET ORDER FOR REPRODUCTION SVS","4","25000","25000","6273.5","NEW YORK STATE INDUSTRIES FOR THE DISABLED INC","No","N/A","Administration for Children's Services","WORK/LABOR","SMALL PURCHASE - INTERGOV'T","PRINTING CONTRACTS","Standardized Services","05/01/2013","08/30/2013","05/13/2013","13AC1107","","Non-M/WBE"
"CT104020153001083","","3 BIDS-COMMODITIES-10,608.57","1","25000","25000","10594.57","HATCH INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","07/15/2014","06/30/2015","07/15/2014","10","","Non-M/WBE"
"CT104020153013679","","3 BIDS-COMMODITIES-263","1","25000","25000","13750","FEETZ LLC","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","10/16/2014","06/30/2015","10/16/2014","08","","Non-M/WBE"
"CT104020153047894","","SOLE VENDOR-COMMODITIES","1","25000","25000","16729","CLOSE UP FOUNDATION","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/31/2015","06/30/2015","03/31/2015","25","","Non-M/WBE"
"CT104020133026939","","CLOSE OUT","2","25000","25000","14930","DIANE TRANSPORTATION, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Human Services","06/17/2013","06/30/2013","02/20/2013","61","","Non-M/WBE"
"CT104020153004352","","SOLE VENDOR-COMMODITIES","1","25000","25000","12281.12","NATIONAL COUNCIL TEACHERS OF MATHEMATICS","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","08/29/2014","06/30/2015","08/29/2014","40","","Non-M/WBE"
"CT104020143020299","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","19000","FAN4KIDS","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","12/19/2013","06/30/2014","12/19/2013","25","","Non-M/WBE"
"CT185620155401306","","AUDIO EQUIPMENT AND SUPPLIES","3","25000","25000","24985.3","DALE ELECTRONICS CORP.","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","09/26/2014","06/30/2015","10/02/2014","85615290650","","Non-M/WBE"
"CT104020153011405","","3 BIDS-SERVICES","1","25000","25000","15930","VILLA BARONE MANOR","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","10/07/2014","06/30/2015","10/07/2014","97","","Non-M/WBE"
"CT107220141404097","","Chair Equipment Repair","1","25000","25000","24450","AMERICAN EAGLE SECURITY INC.","No","N/A","Department of Correction","WORK/LABOR","SMALL PURCHASE - WRITTEN","MAINT & REP GENERAL","Not Classified","08/15/2013","09/30/2014","08/22/2013","2-0101-0008/2014","","Non-M/WBE"
"CT104020153010687","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24999.52","GIANT THINKING","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","10/06/2014","06/30/2015","10/06/2014","10","","Non-M/WBE"
"CT104020153013262","","FMS INTEGRATION","2","25000","25000","0","FRANKLIN COVEY CATALOG SALES INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","10/22/2014","06/30/2015","10/17/2014","20","","Non-M/WBE"
"CT104020143022483","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","16460","KIDS IN THE GAME LLC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","01/02/2014","06/30/2014","01/02/2014","15","","Non-M/WBE"
"CT104020153016148","","NEGOTIATED SERVICES-COMMODITIES","1","25000","25000","0","NEW YORK UNIVERSITY","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","10/28/2014","06/30/2015","10/28/2014","01","","Non-M/WBE"
"CT104020153010142","","INCORRECT WORK ORDER","2","25000","25000","0","BEAM CENTER INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","10/29/2014","06/30/2015","09/30/2014","13","","Non-M/WBE"
"CT184620141414813","","COOP Services CT1-858-20141406632","3","25000","25000","7500","SWN COMMUNICATIONS, INC.","No","N/A","Department of Parks and Recreation","SUBSCRIPTIONS","SMALL PURCH -SUBSCRIPTION ETC","TELECOMMUNICATIONS MAINT","Not Classified","11/01/2013","10/31/2015","01/06/2014","846SP14M000X10","","Non-M/WBE"
"CT104020143019843","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","25000","COMMUNITY STUDIES INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","12/06/2013","06/30/2014","12/06/2013","40","","Non-M/WBE"
"CT104020143052850","","SOLE VENDOR-COMMODITIES","2","25000","25000","12720.84","LAKESHORE EQUIPMENT COMPANY LAKESHORE LEARNING MATERIALS","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","04/07/2014","06/30/2014","04/07/2014","40","","Non-M/WBE"
"CT104020143025735","","3 BIDS-COMMODITIES-6483","1","25000","25000","13985","BAR BOY PRODUCTS, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","01/23/2014","06/30/2014","01/23/2014","58","","Non-M/WBE"
"CT104020143004165","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24000","MIS KIDS","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","09/09/2013","06/30/2014","09/09/2013","20","","Non-M/WBE"
"CT104020143008441","","SOLE VENDOR-COMMODITIES","1","25000","25000","14946.18","HMH SUPPLEMENTAL PUBLISHERS","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","10/02/2013","06/30/2014","10/02/2013","01","","Non-M/WBE"
"CT104020153015249","","SOLE VENDOR-COMMODITIES","1","25000","25000","11000","MAXSCHOLAR LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","11/05/2014","06/30/2015","11/05/2014","16","","Non-M/WBE"
"CT104020153011307","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24268","ACHIEVE 3000 INC KIDBIZ INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","10/06/2014","06/30/2015","10/06/2014","24","","Non-M/WBE"
"CT104020153010283","","SOLE VENDOR-COMMODITIES","1","25000","25000","11000","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","10/02/2014","06/30/2015","10/02/2014","08","","Non-M/WBE"
"CT104020153007315","","SOLE VENDOR-COMMODITIES","1","25000","25000","13600","EDMENTUM, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","09/18/2014","06/30/2015","09/18/2014","02","","Non-M/WBE"
"CT104020153055201","","3 BIDS-COMMODITIES","1","25000","25000","13942","BRIGHTSPARK TRAVEL INC.","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/31/2015","06/30/2015","03/31/2015","02","","Non-M/WBE"
"CT104020153064281","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","0","PC LEARNING CENTERS INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","05/21/2015","06/30/2015","05/21/2015","45","","Non-M/WBE"
"CT104020153015631","","SOLE VENDOR-COMMODITIES","1","25000","25000","15271","ACHIEVE 3000 INC KIDBIZ INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","10/27/2014","06/30/2015","10/27/2014","10","","Non-M/WBE"
"CT104020153063625","","SOLE VENDOR-COMMODITIES","1","25000","25000","19081","GREENWOOD PUBLISHING GROUP,INC HEINEMANN","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","04/15/2015","06/30/2015","04/15/2015","93","","Non-M/WBE"
"CT104020153006535","","TWO BUDGET LINES REQUIRED","2","25000","25000","3550","EFFECTIVE LEADERSHIP, INC.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","11/19/2014","06/30/2015","09/16/2014","10","","Non-M/WBE"
"CT104020143013853","","FMS INTEGRATION","3","25000","25000","1105","MSI SYSTEMS CORP.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","07/28/2014","06/30/2015","10/30/2013","82","","Non-M/WBE"
"CT104020153015854","","SOLE VENDOR-COMMODITIES","1","25000","25000","15000","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","10/31/2014","06/30/2015","10/31/2014","27","","Non-M/WBE"
"CT104020153007008","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","11110","COMMUNITY OF UNITY","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","09/15/2014","06/30/2015","09/15/2014","02","","Non-M/WBE"
