Contract ID,"Sub Contract Reference ID","Purpose","Version","Original Amount","Current Amount","Spent To Date","Vendor","Sub Vendor","Associated Prime Vendor","Contracting Agency","Contract Type","Award Method","Expense Category","Industry","Start Date","End Date","Registration Date","PIN","APT PIN","M/WBE Category"
"CT185620145400121","","V-BELTS - JASON INDUSTRIAL CATALOG","2","25000","25000","12266.88","AIR ENGINEERING FILTERS, INC.","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","07/01/2013","06/30/2014","07/16/2013","85614390042","","Non-M/WBE"
"CT184120151402256","","SERVICE & REPAIR ON ROLLING STEEL DOORS FOR DOT/TR","1","25000","25000","0","ATLANTIC ROLLING STEEL DOOR CORP","No","N/A","Department of Transportation","WORK/LABOR","SMALL PURCHASE - WRITTEN","MAINT & REP GENERAL","Not Classified","09/01/2014","08/31/2015","08/27/2014","84115PO023TR","","Non-M/WBE"
"CT126020141417146","","Immigration Outreach Initiative","4","25000","25000","25000","MAKE THE ROAD NEW YORK","No","N/A","Department of Youth and Community Development","PROGRAMS","BORO NEEDS/DISCRETIONARY FUND","PAYMENTS TO DELEGATE AGENCIES","Human Services","07/01/2013","06/30/2014","02/19/2014","26014L0718001","26014077667L","Non-M/WBE"
"CT104020133033309","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","20000","PEACE GAMES, INC.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/11/2013","06/30/2013","03/11/2013","16","","Non-M/WBE"
"CT104020143030977","","FMS INTEGRATION","3","25000","25000","9060","LONG ISLAND UNIVERSITY CW POST CAMPUS","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","06/19/2014","06/30/2014","02/20/2014","82","","Non-M/WBE"
"CT104020153003172","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","12100","STATEN ISLAND ZOOLOGICAL","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","08/12/2014","06/30/2015","08/12/2014","40","","Non-M/WBE"
"CT126020141404818","","E SCHIFF, (212)676-6082, eschiff@dycd.nyc.gov","2","25000","25000","20061.65","BEATTY'S SERVICES INC.","No","N/A","Department of Youth and Community Development","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","TEMPORARY SERVICES","Goods","08/28/2013","06/30/2014","08/28/2013","14DC1043","","Non-M/WBE"
"CT104020153000375","","SOLE VENDOR-COMMODITIES","1","25000","25000","24185.1","COMMUNITY PRODUCTS LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","06/30/2014","06/30/2015","06/30/2014","06","","Non-M/WBE"
"CT104020153003144","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","17200","WILDLIFE CONSERVATION SOCIETY","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","08/12/2014","06/30/2015","08/12/2014","40","","Non-M/WBE"
"CT104020143034781","","SOLE VENDOR-COMMODITIES","2","25000","25000","0","DISCOVERY EDUCATION INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES, SUPPLIES + MATERIALS - GENERAL","Goods","03/06/2014","06/30/2014","03/06/2014","97","","Non-M/WBE"
"CT104020153001255","","SOLE VENDOR-COMMODITIES","1","25000","25000","10500","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","07/21/2014","06/30/2015","07/21/2014","02","","Non-M/WBE"
"CT181620141411045","","Key Control and Management Equipment","3","11490","25000","25000","MORSE WATCHMAN INC","No","N/A","Department of Health and Mental Hygiene","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL, PURCH DATA PROCESSING EQUIPT","Goods","11/14/2013","06/30/2014","11/15/2013","14R0332JV","","Non-M/WBE"
"CT184120131427033","","OVERHEAD GARAGE DOORS  MAINT FOR DOT/FACILITY MAINT","2","25000","25000","24998.99","AMERICAN ROLLING DOOR LTD","No","N/A","Department of Transportation","WORK/LABOR","SMALL PURCHASE - WRITTEN","MAINT & OPER OF INFRASTRUCTURE","Standardized Services","05/22/2013","05/21/2015","05/17/2013","84113PO460HRF","","Non-M/WBE"
"CT104020133010134","","FMS INTEGRATION","3","25000","25000","19973.76","INTELITEK, INC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/06/2014","06/30/2014","10/19/2012","29","","Non-M/WBE"
"CT104020143053960","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","25000","IDEO LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","04/11/2014","06/30/2014","04/11/2014","40","","Non-M/WBE"
"CT180120141404561","","CDBG/AVENUE NYC GRANT FOR FY14","1","25000","25000","24973.12","HARLEM PARK TO PARK","No","N/A","Department of Small Business Services","PROGRAMS","GRANTS","CONTRACTUAL SERVICES GENERAL","Human Services","07/01/2013","06/30/2014","01/15/2014","801-SBS140045","","Non-M/WBE"
"CT104020153001334","","3 BIDS-SERVICES","1","25000","25000","11800","LIGHTHOUSE INTERNATIONAL","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","07/18/2014","06/30/2015","07/18/2014","40","","Non-M/WBE"
"CT104020133047757","","FY14 GL441 WRITE DOWN","4","25000","25000","9708.75","LIGHTHOUSE INTERNATIONAL","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","07/08/2014","06/30/2015","04/08/2013","94","","Non-M/WBE"
"CT104020133017669","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","3","25000","25000","20132.11","CURRICULUM DESIGNERS INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/26/2014","06/30/2014","12/18/2012","31","","Non-M/WBE"
"CT104020143015471","","AMT NOT INVOICED AGAINST IN FY14","2","25000","25000","10000","METRYX LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","06/24/2014","06/30/2014","11/07/2013","83","","Non-M/WBE"
"CT104020143026045","","SOLE VENDOR-COMMODITIES","1","25000","25000","11638","RALLY EDUCATION","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","01/24/2014","06/30/2014","01/24/2014","28","","Non-M/WBE"
"CT104020143028575","","SOLE VENDOR-COMMODITIES","1","25000","25000","14960","BK INTERACTIVE","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","02/11/2014","06/30/2014","02/11/2014","09","","Non-M/WBE"
"CT104020143026808","","SOLE VENDOR-COMMODITIES","1","25000","25000","10579","BK INTERACTIVE","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","01/29/2014","06/30/2014","01/29/2014","27","","Non-M/WBE"
"CT104020143026177","","SOLE VENDOR-COMMODITIES","1","25000","25000","14999.99","SANTINELLI INTERNATIONAL INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","01/24/2014","06/30/2014","01/24/2014","79","","Non-M/WBE"
"CT182620141411854","","RQC1 4011325 MULTI-YEAR P O FOR WINTERIZED DIESEL PC66159","1","25000","25000","24917.63","HERITAGENERGY (NY) INC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","FUEL OIL","Goods","08/23/2013","08/21/2014","11/25/2013","82614O0047","","Non-M/WBE"
"CT104020133005102","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","4","25000","25000","0","MITEL NETWORKS COMMUNICATIONS SOLUTIONS INC","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","TELEPHONE & OTHER COMMUNICATNS","Not Classified","03/06/2014","06/30/2014","09/20/2012","30","","Non-M/WBE"
"CT104020133028661","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","4","25000","25000","13160.65","ST. JOHN'S UNIVERSITY","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/06/2014","06/30/2014","02/27/2013","82","","Non-M/WBE"
"CT104020133006365","","TEMPORARY DECREASE BY ACCOUNTING OFFICE","4","25000","25000","4386.69","CITY UNIVERSITY OF NEW YORK HUNTER COLLEGE","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/26/2014","06/30/2014","09/27/2012","82","","Non-M/WBE"
"CT104020143029367","","3 BIDS-SERVICES","1","25000","25000","25000","AMI PRODUCTIONS INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","02/10/2014","06/30/2014","02/10/2014","30","","Non-M/WBE"
"CT184120141404832","","ROLLING STEEL DOOR REPAIR FOR DOT /TRAFFIC PARKING","1","25000","25000","25000","ATLANTIC ROLLING STEEL DOOR CORP","No","N/A","Department of Transportation","WORK/LABOR","SMALL PURCHASE - WRITTEN","MAINT & REP GENERAL","Standardized Services","09/03/2013","09/02/2014","08/29/2013","84114PO031TR","","Non-M/WBE"
"CT182620131424739","","CALIBRATION WEATHERSTATION SENSORS","3","25000","25000","7260","BLU DOT INC","No","N/A","Department of Environmental Protection","WORK/LABOR","SMALL PURCHASE - WRITTEN","MAINT & REP GENERAL","Standardized Services","04/24/2013","04/23/2014","04/22/2013","3013052","","Non-M/WBE"
"CT104020143000275","","FMS INTEGRATION","2","25000","25000","15392.9","THE EXCELLENT CAR SERVICES","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Human Services","06/09/2014","06/30/2014","07/03/2013","61","","Non-M/WBE"
"CT104020143022529","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24980","COMPUTERS FOR YOUTH FOUNDATION INC.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","01/06/2014","06/30/2014","01/06/2014","20","","Non-M/WBE"
"CT104020143025721","","3 BIDS-COMMODITIES-5154498  &","1","25000","25000","14942.75","SIGMANET, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL, SUPPLIES + MATERIALS - GENERAL","Goods","01/23/2014","06/30/2014","01/23/2014","79","","Non-M/WBE"
"CT104020143036623","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24999","MAKE THE ROAD NEW YORK","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/11/2014","06/30/2014","03/11/2014","32","","Non-M/WBE"
"CT104020143028048","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","12000","IN OUR BEST INTEREST LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/07/2014","06/30/2014","02/07/2014","17","","Non-M/WBE"
"CT104020143019331","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","17550","COLLEGE SUMMIT","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","12/04/2013","06/30/2014","12/04/2013","16","","Non-M/WBE"
"CT104020143025183","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","25000","EXAM PERFORMANCE SYSTEMS LLC.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","01/17/2014","06/30/2014","01/17/2014","13","","Non-M/WBE"
"CT104020143008749","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","19462","URBAN ARTS PARTNERSHIP","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","10/02/2013","06/30/2014","10/02/2013","15","","Non-M/WBE"
"CT107220141415121","","CHEMICAL AGENTS","1","25000","25000","24927.65","ATLANTIC TACTICAL INC","No","N/A","Department of Correction","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Goods","01/07/2014","06/30/2014","01/07/2014","3-0408-0019-2014","","Non-M/WBE"
"CT104020143025575","","SOLE VENDOR-COMMODITIES","1","25000","25000","11500","JONES & BARTLETT PUBLISHERS INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","LIBRARY BOOKS","Goods","01/23/2014","06/30/2014","01/23/2014","14","","Non-M/WBE"
"CT104020143032214","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","25000","WESTJAM ENTERPRISES","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/27/2014","06/30/2014","02/27/2014","27","","Non-M/WBE"
"CT104020143025718","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24975","WEB VISIBILITY MEDIA LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","01/23/2014","06/30/2014","01/23/2014","15","","Non-M/WBE"
"CT185620135403707","","BLANKET ORDER - BQA","3","25000","25000","21574.08","CITIBANK, N.A.","No","N/A","Department of Citywide Administrative Services","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - INTERGOV'T","OVERNIGHT TRVL EXP-GENERAL","Goods","06/01/2013","06/30/2013","06/04/2013","85619999665","","Non-M/WBE"
"CT182620131419202","","GRP FOR WALLACE & TIERNAN CHLORINE ANALYZER","4","25000","25000","18212.59","G.P. JAGER & ASSOCIATES INC.","No","N/A","Department of Environmental Protection","CONSTRUCTIONMGMT/BUILD","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Construction Services","02/19/2013","02/19/2014","02/15/2013","3018386","","Non-M/WBE"
"CT104020143036122","","3 BIDS-COMMODITIES","1","25000","25000","10500","SALCOR, LTD","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/10/2014","06/30/2014","03/10/2014","79","","Non-M/WBE"
"CT104020143024042","","3 BIDS-COMMODITIES-SQ-150794","1","25000","25000","10010.49","ALTERNATIVE ENERGY STORE","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","01/21/2014","06/30/2014","01/21/2014","07","","Non-M/WBE"
"CT104020143028353","","3 BIDS-COMMODITIES-MB 2638","1","25000","25000","10665.13","GRAYBAR ELECTRIC COMPANY INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","02/04/2014","06/30/2014","02/04/2014","49","","Non-M/WBE"
"CT104020143028999","","3 BIDS-SERVICES","1","25000","25000","14610","LIGHTHOUSE INTERNATIONAL","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","02/07/2014","06/30/2014","02/07/2014","40","","Non-M/WBE"
"CT104020143029964","","3 BIDS-COMMODITIES","1","25000","25000","11325","THE OFFICESAVERS GROUP, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","02/13/2014","06/30/2014","02/13/2014","15","","Non-M/WBE"
"CT104020133048245","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","24999","NTT DATA INC.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","05/14/2013","06/30/2013","05/14/2013","61","","Non-M/WBE"
"CT104020143039244","","SOLE VENDOR-COMMODITIES","1","25000","25000","13555.3","BENCHMARK EDUCATION CO","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/19/2014","06/30/2014","03/19/2014","02","","Non-M/WBE"
"CT104020143031495","","SOLE VENDOR-COMMODITIES","1","25000","25000","16997","CURRICULUM ASSOCIATES LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/03/2014","06/30/2014","03/03/2014","30","","Non-M/WBE"
"CT104020143040051","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","12900","NEW YORK STATE COUNCIL OF SCHOOL SUPERINTENDENTS","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/19/2014","06/30/2014","03/19/2014","28","","Non-M/WBE"
"CT104020143027168","","3 BIDS-SERVICES","1","25000","25000","24998.4","COMMUNITY OF UNITY","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","01/29/2014","06/30/2014","01/29/2014","10","","Non-M/WBE"
"CT182720141404156","","black pressure washer hose 3000psi","6","25000","25000","16576.56","AUSTER RUBBER CO. INC.","No","N/A","Department of Sanitation","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","MAINTENANCE SUPPLIES","Goods","08/21/2013","06/30/2015","08/22/2013","82720142000587-1","","Non-M/WBE"
"CT104020143037079","","SOLE VENDOR-COMMODITIES","1","25000","25000","13148.05","WOLF GORDON INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","03/13/2014","06/30/2014","03/13/2014","26","","Non-M/WBE"
"CT104020143053474","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","25000","KOGNITO SOLUTIONS LLC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","04/08/2014","06/30/2014","04/08/2014","60","","Non-M/WBE"
"CT104020143021054","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24000","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","12/16/2013","06/30/2014","12/16/2013","40","","Non-M/WBE"
"CT104020143050217","","SOLE VENDOR-COMMODITIES","1","25000","25000","14810","RALLY EDUCATION","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","BOOKS-OTHER, SUPPLIES + MATERIALS - GENERAL","Human Services","04/04/2014","06/30/2014","04/04/2014","16","","Non-M/WBE"
"CT104020143041578","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","10200","NOTRE DAME ACADEMY","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","03/24/2014","06/30/2014","03/24/2014","40","","Non-M/WBE"
"CT104020143039783","","SOLE VENDOR-COMMODITIES","1","25000","25000","17679","VISIPLEX INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","03/19/2014","06/30/2014","03/19/2014","02","","Non-M/WBE"
"CT104020143031492","","3 BIDS-SERVICES","1","25000","25000","17500","NCS PEARSON INC","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","02/25/2014","06/30/2014","02/25/2014","94","","Non-M/WBE"
"CT104020133041324","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","10130","VANGUARD IDENTIFICATION SYSTEMS, INC.","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","PRINTING CONTRACTS","Goods","03/29/2013","06/30/2013","03/29/2013","40","","Non-M/WBE"
"CT104020143052567","","SOLE VENDOR-COMMODITIES","1","25000","25000","16500","TRI-STATE TOURS INC","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","04/08/2014","06/30/2014","04/08/2014","02","","Non-M/WBE"
"CT104020133032448","","NEGOTIATED SERVICES-SERVICES","2","25000","25000","14000","CENTER FOR EDUCATIONAL INNOVAT ION-PUBLIC EDUCATION ASSOCIAT","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/07/2013","06/30/2013","03/07/2013","19","","Non-M/WBE"
"CT104020143030120","","SOLE VENDOR-COMMODITIES","1","25000","25000","24000","CASENEX, LLC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","DATA PROCESSING SUPPLIES","Goods","02/13/2014","06/30/2014","02/13/2014","01","","Non-M/WBE"
"CT104020143029794","","CANCEL","2","25000","25000","20880","GETAWAY ADVENTURE LTD","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","06/19/2014","06/30/2014","02/11/2014","02","","Non-M/WBE"
"CT104020143037692","","SOLE VENDOR-COMMODITIES","1","25000","25000","13610.74","HOUGHTON MIFFLIN HARCOURT PUBLISHING COMPANY","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","03/13/2014","06/30/2014","03/13/2014","31","","Non-M/WBE"
"CT104020143032853","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","20000","SAMUEL SMITH LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/11/2014","06/30/2014","03/11/2014","13","","Non-M/WBE"
"CT104020143039455","","COMPETITIVE GRANT-SERVICES","1","25000","25000","25000","OMNILEARN CORP.","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","03/18/2014","06/30/2014","03/18/2014","13","","Non-M/WBE"
"CT104020143043703","","3 BIDS-COMMODITIES-1","1","25000","25000","11997","ALL ABOARD TOURS & TRAVEL LLC","No","N/A","Department of Education","OTHERS","SMALL PURCHASE - WRITTEN","OTHR SERV AND CHRGS-GENERAL","Not Classified","03/28/2014","06/30/2014","03/28/2014","14","","Non-M/WBE"
"CT104020143044542","","3 BIDS-COMMODITIES-1","1","25000","25000","11297","CDW GOVERNMENT LLC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","03/31/2014","06/30/2014","03/31/2014","08","","Non-M/WBE"
"CT104020143037426","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","16300.16","FROST VALLEY YMCA","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV OTHER","Not Classified","03/12/2014","06/30/2014","03/12/2014","40","","Non-M/WBE"
"CT182620141406556","","4016903 - BLANKET ORDER FOR ONSITE EH&S TRAINING","1","25000","25000","22750","OCCUPATIONAL SAFETY CONSULTANTS INC","No","N/A","Department of Environmental Protection","SUPPLIES/MATERIALS/EQUIPMENT","SM. PURCHASE -PROF. MEMBERSHIP","TRAINING PRGM CITY EMPLOYEES","Goods","09/19/2013","06/30/2014","09/26/2013","82614G0002001","","Non-M/WBE"
"CT104020143045254","","SOLE VENDOR-COMMODITIES","1","25000","25000","12173.46","SCHOOL SPECIALTY INC","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","EQUIPMENT GENERAL","Goods","03/31/2014","06/30/2014","03/31/2014","21","","Non-M/WBE"
"CT104020143007833","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","25000","HMH SUPPLEMENTAL PUBLISHERS","No","N/A","Department of Education","REQUIREMENTS-SERVICES","SMALL PURCHASE - WRITTEN","PROF SERV CURRIC & PROF DEVEL","Not Classified","09/27/2013","06/30/2014","09/27/2013","97","","Non-M/WBE"
"CT104020143027836","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","24800","FASTPATH LEARNING LLC.","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","02/07/2014","06/30/2014","02/07/2014","08","","Non-M/WBE"
"CT104020143006453","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","19500","EDUCATIONAL CONSULTING ASSOC- IATES INC","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","09/27/2013","06/30/2014","09/27/2013","24","","Non-M/WBE"
"CT104020143043858","","NEGOTIATED SERVICES-SERVICES","1","25000","25000","14062","AVID CENTER","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","PROF SERV DIRECT EDUC SERV","Human Services","03/28/2014","06/30/2014","03/28/2014","17","","Non-M/WBE"
"CT104020143048289","","SOLE VENDOR-COMMODITIES","1","25000","25000","13703.04","ROWLAND READING FOUNDATION","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","BOOKS-OTHER","Goods","04/03/2014","06/30/2014","04/03/2014","28","","Non-M/WBE"
"CT104020143003470","","3 BIDS-SERVICES","1","25000","25000","13400","LANMARC MANAGEMENT INC","No","N/A","Department of Education","WORK/LABOR","SMALL PURCHASE - WRITTEN","TEMPORARY SERVICES","Not Classified","08/29/2013","06/30/2014","08/29/2013","22","","Non-M/WBE"
"CT104020143015636","","COMPETITIVE GRANT-COMMODITIES","1","25000","25000","14324.53","COLLEGE ENTRANCE EXAMINATION BOARD","No","N/A","Department of Education","PROGRAMS","SMALL PURCHASE - WRITTEN","SUPPLIES + MATERIALS - GENERAL","Human Services","11/08/2013","06/30/2014","11/08/2013","20","","Non-M/WBE"
"CT104020143043792","","3 BIDS-SERVICES","1","25000","25000","12150","CITY UNIVERSITY OF NEW YORK","No","N/A","Department of Education","SUPPLIES/MATERIALS/EQUIPMENT","SMALL PURCHASE - WRITTEN","NON OVERNIGHT TRVL EXP-GENERAL","Goods","04/01/2014","06/30/2014","04/01/2014","50","","Non-M/WBE"
